P_ID,COUNTRY,LOB,SITE,PR_SIZE,MC_SIZE,COUNTRY_RMEAN,LOB_RMEAN,SITE_RMEAN,PSIZE_RMEAN,CSIZE_RMEAN,SOC,SOC_MIT,PROC,PROC_MIT,ENG,ENG_MIT,WEA,WEA_MIT,MGM,MGM_MIT,SOC_EMEAN,PROC_EMEAN,ENG_EMEAN,WEA_EMEAN,MGM_EMEAN,DEV_RAN,DEV_EVE,DEV_TOT,DUR_BL,DUR_AC
PR00730,NO,5,<10%,<0%,FIXED,0.073764024,0.142801186,0.327033264,0.00535765,0.201447478,4,0,1,1,5,0,1,0,4,0,0.04368792,0.02607495,0.023135255,0.039756111,0.007551632,0.264078114,0.064469643,0.345572779,14,18.84
PR00731,YES,2,75% - 90%,>80%,OTHER,0.176338585,0.026526841,0.09322271,0.200018875,0.631482069,1,1,3,2,0,0,7,1,1,1,0.032280547,0.030283289,0.017630255,0.032331718,0.008915607,0.316142975,0.047883048,0.379163913,18,24.82
PR00732,YES,8,<10%,>80%,FIXED,0.149391271,0.168234464,0.268787409,0.232015834,0.193576879,7,4,3,0,7,1,6,0,7,4,0.055012362,0.022753493,0.005575254,0.033066908,0.005154333,0.369465591,0.082564047,0.482534213,27,40.03
PR00733,YES,8,<10%,40% - 60%,OTHER,0.189012445,0.149757363,0.271417729,0.07784348,0.686149981,1,1,5,0,7,4,4,0,3,2,0.036789623,0.025295189,0.012020302,0.026830414,0.010202626,0.394590299,0.074341608,0.498266385,25,37.46
PR00734,YES,6,>90%,<0%,FIXED,0.163644898,0.12865629,0.037664144,0.009959166,0.341867137,4,4,4,1,6,0,6,3,3,3,0.072399243,0.025988959,0.022193909,0.030449331,0.00711088,0.163510949,0.094925044,0.273957277,20,25.48
PR00735,NO,8,<10%,>80%,OTHER,0.06285407,0.222515715,0.230720184,0.097703708,0.244369781,3,1,4,2,7,1,6,1,1,1,0.030501802,0.023445253,0.01955737,0.036135315,0.004776226,0.292411431,0.100190335,0.421898565,36,51.19
PR00736,NO,2,60% - 75%,>80%,OTHER,0.064019108,0.025820964,0.105835504,0.266047536,0.257988829,7,4,2,0,5,2,7,0,1,1,0.054992617,0.030174166,0.01338672,0.024759583,0.008336006,0.258089397,0.077080872,0.355064025,9,12.2
PR00737,NO,1,75% - 90%,>80%,OTHER,0.107019447,0.005864295,0.121415567,0.140713637,0.425618454,0,0,5,3,2,0,8,1,3,3,0.037364941,0.024009235,0.015397127,0.019172507,0.009355738,0.239351471,0.053564754,0.305737027,16,20.89
PR00738,YES,1,50% - 60%,0% - 20%,OTHER,0.240989671,0.008720113,0.209325704,0.017969446,0.475048679,8,1,6,3,0,0,7,2,2,0,0.033316209,0.030494979,0.01510997,0.02988062,0.00916887,0.259471279,0.069903661,0.347512932,11,14.82
PR00739,NO,7,>90%,40% - 60%,OTHER,0.090657295,0.128647502,0.041034796,0.088154415,0.348701825,7,2,8,4,4,4,5,3,7,2,0.029905176,0.014403033,0.017477875,0.047085183,0.009892962,0.19106068,0.046067247,0.245929567,28,34.89
PR00740,NO,8,75% - 90%,40% - 60%,FIXED,0.056447106,0.296075462,0.100731881,0.063702604,0.29283795,4,1,1,0,1,1,7,2,2,2,0.024684165,0.021721896,0.024826973,0.046407273,0.006601923,0.240896892,0.056626466,0.311164498,32,41.96
PR00741,YES,8,<10%,60% - 80%,FIXED,0.179083385,0.23193684,0.161958169,0.096204157,0.171310693,0,0,8,3,0,0,8,4,0,0,0.057947668,0.021977872,0.014507647,0.044000443,0.008957164,0.26874103,0.068167162,0.355227506,27,36.59
PR00742,NO,3,75% - 90%,60% - 80%,FIXED,0.086380289,0.074186064,0.101134767,0.11640667,0.275183513,7,2,1,1,5,0,7,4,7,2,0.066044279,0.023984471,0.02149551,0.018917962,0.010440254,0.203339298,0.07346293,0.291740129,17,21.96
PR00743,YES,1,75% - 90%,<0%,FIXED,0.126845996,0.009231959,0.069085397,0.008447126,0.238344216,0,0,0,0,5,3,7,0,5,4,0.030977386,0.0172627,0.019177859,0.037813864,0.005486698,0.114573892,0.068556031,0.190984654,9,10.72
PR00744,YES,6,>90%,20% - 40%,FIXED,0.134807688,0.146672826,0.05161386,0.128515925,0.193389464,2,2,3,0,1,1,5,0,5,3,0.028167892,0.021375063,0.015949805,0.03523781,0.006330235,0.19970617,0.05510839,0.265820046,12,15.19
PR00745,YES,6,50% - 60%,20% - 40%,OTHER,0.143475725,0.137557436,0.17027429,0.044905817,0.499097096,0,0,4,3,6,0,2,2,4,2,0.085906119,0.020451127,0.01608476,0.028653811,0.006445338,0.277371848,0.045383295,0.335343192,13,17.36
PR00746,NO,2,50% - 60%,60% - 80%,FIXED,0.109974131,0.027991797,0.255444305,0.141649276,0.210620499,6,1,2,1,0,0,8,3,5,0,0.044018944,0.017515284,0.021415979,0.037424924,0.005992414,0.271063256,0.055182349,0.341203512,17,22.8
PR00747,YES,7,<10%,0% - 20%,OTHER,0.080860782,0.157573689,0.196126093,0.011785731,0.253884991,6,2,1,0,3,0,8,3,3,1,0.038917414,0.021394066,0.013030704,0.034637179,0.004927744,0.218177173,0.064968501,0.297320318,24,31.14
PR00748,NO,4,50% - 60%,60% - 80%,FIXED,0.062342759,0.074491388,0.227707153,0.104586652,0.266093721,3,3,7,3,3,2,5,3,0,0,0.03208329,0.019837753,0.015589257,0.029474941,0.009319621,0.254181615,0.041830983,0.306645265,12,15.68
PR00749,YES,3,50% - 60%,>80%,OTHER,0.137222153,0.072239577,0.162444737,0.250370575,0.546827619,0,0,7,4,8,2,1,0,1,0,0.070394585,0.041093853,0.015569449,0.035655722,0.007916053,0.364889483,0.081878091,0.476644029,15,22.15
PR00750,NO,1,60% - 75%,>80%,OTHER,0.093266037,0.006724061,0.128300745,0.182256138,0.52678849,0,0,2,1,3,1,8,1,3,3,0.02489122,0.026959168,0.011507799,0.026957678,0.004082238,0.281306566,0.055034739,0.351822938,9,12.17
PR00751,NO,7,<10%,60% - 80%,OTHER,0.061366866,0.219999349,0.195947867,0.140316868,0.489647623,2,2,1,1,2,1,2,2,5,1,0.046550162,0.027649159,0.020988745,0.045044648,0.009835059,0.34433507,0.01036251,0.358265755,30,40.75
PR00752,NO,2,>90%,20% - 40%,OTHER,0.078752815,0.024222641,0.025094793,0.097413699,0.334858912,2,0,6,2,7,0,3,3,1,1,0.041938046,0.021127788,0.01026252,0.032409374,0.006630959,0.151243384,0.058282207,0.218340389,14,17.06
PR00753,NO,2,25% - 40%,20% - 40%,OTHER,0.084113336,0.022653706,0.091774885,0.105009669,0.432395866,8,3,5,3,8,0,7,3,8,1,0.035284015,0.036904298,0.014503688,0.035159449,0.007989035,0.208490229,0.108299105,0.33936864,9,12.05
PR00754,YES,7,<10%,<0%,OTHER,0.144144274,0.191293562,0.247755912,0.011929599,0.387321758,0,0,4,4,7,0,1,1,0,0,0.030659272,0.026846973,0.014716353,0.023758738,0.005199581,0.29352403,0.04120579,0.34682471,28,37.71
PR00755,NO,6,10% - 25%,40% - 60%,FIXED,0.03731847,0.213014132,0.368386409,0.101584136,0.209041068,7,4,7,0,0,0,8,4,2,2,0.037813981,0.026800272,0.018219977,0.038416802,0.00495332,0.34816142,0.09268611,0.473117258,16,23.57
PR00756,YES,6,60% - 75%,>80%,FIXED,0.107640959,0.164194827,0.14308445,0.230895597,0.307892411,6,0,7,2,7,2,4,3,3,1,0.038411132,0.02612401,0.019652139,0.028548818,0.013527277,0.319355145,0.097076124,0.447433029,27,39.08
PR00757,NO,5,<10%,0% - 20%,FIXED,0.083268363,0.124898839,0.134425377,0.018253245,0.198797615,0,0,0,0,3,1,7,1,1,1,0.055536781,0.02709748,0.019344045,0.033376714,0.010805421,0.170222158,0.055527294,0.235201428,17,21
PR00758,NO,4,75% - 90%,60% - 80%,FIXED,0.079238392,0.100835159,0.080524452,0.147794209,0.28734143,4,3,1,1,5,3,3,3,3,0,0.040500921,0.021063955,0.013676851,0.042973642,0.008742896,0.217725843,0.014277961,0.235112485,20,24.7
PR00759,YES,5,>90%,>80%,FIXED,0.217202909,0.113254893,0.048352277,0.251605526,0.252298482,8,3,8,2,6,0,6,0,4,1,0.039016337,0.03404922,0.014133747,0.022715021,0.008176136,0.277855648,0.13344812,0.448383082,19,27.52
PR00760,NO,5,>90%,0% - 20%,FIXED,0.07163914,0.212261063,0.04133432,0.023656604,0.350705145,3,0,7,3,2,0,3,1,7,4,0.024086118,0.029472316,0.013397113,0.035607609,0.010542232,0.180642638,0.065521766,0.258000428,30,37.74
PR00761,NO,2,75% - 90%,<0%,FIXED,0.089963181,0.030070537,0.079128999,0.00210521,0.342986559,6,4,8,4,5,3,8,2,5,1,0.029745524,0.037470278,0.008653497,0.02808651,0.009503696,0.136228214,0.090466234,0.239018501,9,11.15
PR00762,YES,5,75% - 90%,40% - 60%,FIXED,0.144231611,0.172774564,0.064015708,0.067345469,0.109726625,5,4,6,3,7,3,4,2,0,0,0.035204535,0.01243056,0.018561038,0.059982887,0.004669064,0.168304605,0.066638546,0.246158725,14,17.45
PR00763,YES,5,10% - 25%,60% - 80%,FIXED,0.193206016,0.109531071,0.183767743,0.113766169,0.12259684,6,2,6,0,6,4,8,1,5,4,0.04651821,0.043530385,0.015990352,0.034242775,0.004375044,0.244786848,0.148609254,0.429773693,23,32.88
PR00764,YES,8,60% - 75%,60% - 80%,OTHER,0.239291478,0.208648381,0.160916447,0.106712755,0.17555558,4,2,3,0,7,0,6,1,7,0,0.043310675,0.024539273,0.018590028,0.021987298,0.006306913,0.279378527,0.102663209,0.410723632,35,49.38
PR00765,YES,5,25% - 40%,40% - 60%,FIXED,0.138570964,0.089426706,0.104582195,0.137761302,0.291053364,1,1,7,2,5,2,2,1,6,3,0.042044772,0.02249045,0.013945239,0.042067123,0.008950587,0.233924626,0.060225975,0.30823894,19,24.86
PR00766,YES,4,25% - 40%,20% - 40%,OTHER,0.179681348,0.081260879,0.209766945,0.070107629,0.387403484,2,2,6,3,7,0,6,2,2,0,0.042774698,0.022186968,0.014132456,0.032761288,0.006060161,0.277732517,0.086354193,0.388070077,17,23.6
PR00767,YES,4,10% - 25%,0% - 20%,FIXED,0.107260127,0.070016687,0.064723756,0.022845966,0.183112142,7,0,2,2,7,1,8,2,6,4,0.031474741,0.021275533,0.019083519,0.029304111,0.005149709,0.122864321,0.092496508,0.226725349,23,28.21
PR00768,NO,8,>90%,60% - 80%,OTHER,0.103687188,0.146900434,0.056505797,0.120790479,0.302579717,0,0,4,4,1,1,0,0,6,0,0.029084176,0.033983208,0.018526512,0.039814195,0.005742363,0.213971649,0.001722709,0.216062969,34,41.35
PR00769,NO,3,75% - 90%,20% - 40%,FIXED,0.084554091,0.058651065,0.098339059,0.094335914,0.19798582,2,0,3,3,5,3,3,3,5,3,0.033748113,0.015897611,0.017946187,0.041970688,0.007364059,0.170440788,0.018468167,0.192056684,23,27.42
PR00770,NO,3,75% - 90%,60% - 80%,OTHER,0.12016485,0.05290515,0.100514479,0.09883388,0.347360393,8,0,8,0,3,1,4,0,0,0,0.035933828,0.027979891,0.017385834,0.024407696,0.007180975,0.209050773,0.114960093,0.348043363,16,21.57
PR00771,NO,1,60% - 75%,60% - 80%,OTHER,0.099463827,0.005806641,0.227381884,0.127751205,0.468214654,2,2,7,1,1,1,3,2,1,0,0.056072041,0.028368506,0.011455367,0.033656039,0.008669362,0.292844233,0.058227987,0.368123951,11,15.05
PR00772,NO,1,75% - 90%,>80%,FIXED,0.091589829,0.004149401,0.062846616,0.263292699,0.235248066,6,0,3,3,7,0,6,0,7,1,0.041459039,0.014036409,0.017115269,0.035575181,0.007928188,0.229682057,0.105429139,0.359326377,9,12.23
PR00773,YES,2,60% - 75%,>80%,FIXED,0.1998966,0.026206323,0.151075806,0.151574984,0.398098899,8,1,6,3,4,0,8,4,4,4,0.031900126,0.02874309,0.010892013,0.025569492,0.011508991,0.278786392,0.07491664,0.374588771,13,17.87
PR00774,YES,5,75% - 90%,20% - 40%,OTHER,0.230970691,0.134060895,0.121876426,0.09536555,0.241156487,8,4,7,0,5,1,5,0,3,0,0.034642406,0.01704169,0.012402356,0.041121114,0.006106229,0.243264692,0.104596849,0.373306262,28,38.45
PR00775,NO,6,<10%,40% - 60%,FIXED,0.089958706,0.194762535,0.161087717,0.120147669,0.240535456,4,3,7,1,7,1,8,3,2,2,0.031493814,0.019906064,0.013981936,0.033820149,0.009550765,0.265145286,0.104782403,0.397710249,24,33.55
PR00776,YES,8,75% - 90%,40% - 60%,OTHER,0.115430641,0.191650719,0.075296964,0.087951542,0.313060269,1,1,7,1,2,2,3,0,3,0,0.067140666,0.028933403,0.014518442,0.036932006,0.010899727,0.224817651,0.075874287,0.317749817,33,43.49
PR00777,YES,3,50% - 60%,0% - 20%,FIXED,0.100842177,0.074116781,0.115346167,0.032131777,0.237435466,6,1,4,3,2,0,1,0,7,3,0.043951227,0.024957549,0.016390887,0.015767153,0.007222548,0.163629535,0.036185721,0.205736309,19,22.91
PR00778,NO,8,75% - 90%,60% - 80%,FIXED,0.117748557,0.206511616,0.169327082,0.127848865,0.149890657,3,1,0,0,0,0,7,1,3,2,0.033459536,0.026548763,0.01159438,0.039163509,0.009527299,0.264069301,0.050818529,0.328307444,30,39.85
PR00779,NO,6,50% - 60%,<0%,FIXED,0.073480158,0.15315146,0.133027722,0.008152012,0.282414004,4,3,6,2,8,0,1,1,5,3,0.034843291,0.028722004,0.018647218,0.028329455,0.005082502,0.187714137,0.096387916,0.302195428,27,35.16
PR00780,YES,7,>90%,20% - 40%,FIXED,0.259562928,0.147114445,0.049846314,0.088667827,0.224766216,4,3,5,4,4,0,8,2,6,1,0.020425679,0.031804584,0.009577757,0.035469531,0.008475199,0.210257233,0.070569306,0.295664246,28,36.28
PR00781,YES,4,25% - 40%,0% - 20%,OTHER,0.15338174,0.131489091,0.20163618,0.01803658,0.325530906,6,4,6,0,5,2,8,1,2,2,0.041610246,0.024434905,0.009985133,0.033699948,0.008348842,0.245065636,0.107305941,0.378668576,25,34.47
PR00782,YES,8,<10%,40% - 60%,FIXED,0.11388417,0.193204529,0.320660954,0.095077274,0.216507189,4,4,4,3,6,0,1,0,0,0,0.021444045,0.024547411,0.023214083,0.038785506,0.007998108,0.331908744,0.070835125,0.426254666,30,42.79
PR00783,YES,2,75% - 90%,<0%,FIXED,0.122951437,0.018744848,0.06782363,0.008613477,0.383843727,8,4,4,3,8,3,8,2,7,1,0.043721336,0.014515732,0.016395535,0.050659411,0.011678847,0.145201041,0.110185004,0.271385022,10,12.71
PR00784,YES,8,50% - 60%,40% - 60%,OTHER,0.219235156,0.322551688,0.184602853,0.078570137,0.182985385,6,2,2,1,4,4,0,0,7,0,0.037680984,0.034024329,0.017942574,0.031152312,0.008210693,0.30879611,0.020617238,0.335779871,33,44.08
PR00785,YES,7,25% - 40%,>80%,FIXED,0.126952819,0.343344601,0.2565073,0.150554442,0.307965687,3,3,7,2,2,0,5,1,4,1,0.036116336,0.023268098,0.01397654,0.039204631,0.01075427,0.393517952,0.079060224,0.503689794,29,43.61
PR00786,YES,7,10% - 25%,>80%,FIXED,0.114393504,0.336044916,0.215253094,0.110694277,0.252754796,4,2,2,1,0,0,5,2,0,0,0.029565859,0.027261383,0.015186227,0.030248424,0.006280104,0.337216821,0.029284055,0.376375952,34,46.8
PR00787,YES,7,60% - 75%,<0%,OTHER,0.145558307,0.124807002,0.129620158,0.008630593,0.795834635,5,3,7,3,5,1,8,4,8,3,0.053974438,0.025400239,0.020181377,0.033472734,0.008125201,0.294846064,0.096977421,0.420416896,24,34.09
PR00788,NO,5,25% - 40%,0% - 20%,FIXED,0.080481997,0.157408721,0.127295122,0.025889668,0.425663464,3,3,1,1,0,0,5,1,4,1,0.04183101,0.024826695,0.012820549,0.032661849,0.011444787,0.225044104,0.027846197,0.259156923,17,21.41
PR00789,NO,7,10% - 25%,60% - 80%,OTHER,0.058501023,0.217808856,0.065927557,0.12621238,0.415042646,8,2,8,4,0,0,2,2,2,2,0.04487317,0.017695375,0.012281116,0.02942901,0.008190602,0.256121359,0.034696401,0.29970425,29,37.69
PR00790,YES,5,10% - 25%,0% - 20%,FIXED,0.182291266,0.109883004,0.248245574,0.034347414,0.179257247,1,1,8,4,1,0,4,3,3,2,0.035231812,0.019743875,0.021071317,0.032544713,0.006502054,0.246571097,0.038955223,0.295131552,18,23.31
PR00791,YES,6,10% - 25%,40% - 60%,OTHER,0.098965345,0.168261078,0.220234509,0.102500626,0.389090915,8,4,2,1,2,0,2,2,2,2,0.059219473,0.017113071,0.016280241,0.042894068,0.005578592,0.309457143,0.030002009,0.348743488,25,33.72
PR00792,YES,7,25% - 40%,20% - 40%,OTHER,0.141556326,0.168492781,0.237638549,0.076780174,0.505095633,7,2,2,1,3,0,0,0,1,1,0.07790893,0.02458527,0.025382269,0.040814829,0.006012382,0.337087588,0.057311537,0.413718132,30,42.41
PR00793,YES,3,75% - 90%,20% - 40%,OTHER,0.242276759,0.087931428,0.090570643,0.112884476,0.386786548,0,0,8,0,8,1,3,3,2,0,0.047662681,0.018437334,0.014533307,0.026885744,0.009558036,0.253919649,0.085898665,0.361629673,24,32.68
PR00794,NO,4,25% - 40%,40% - 60%,OTHER,0.085952073,0.069741806,0.180638819,0.079671982,0.429122466,6,0,1,1,3,1,7,0,0,0,0.031870776,0.013359432,1.34E-02,0.031941858,0.005084166,0.25409285,0.06501867,0.335632299,17,22.71
PR00795,YES,7,25% - 40%,60% - 80%,FIXED,0.190689109,0.169324251,0.191728331,0.091356832,0.202983645,4,4,7,1,1,1,3,0,2,2,0.047848309,0.021345515,0.014713451,0.059681139,0.005288317,0.271074408,0.074230611,0.365427037,24,32.77
PR00796,NO,4,60% - 75%,<0%,FIXED,0.082330181,0.070873249,0.120631317,0.009180728,0.398782051,5,0,4,4,4,1,2,0,4,3,0.045160407,0.03187551,0.011481835,0.027653995,0.006594309,0.182390443,0.036459617,0.225499946,13,15.93
PR00797,YES,3,10% - 25%,0% - 20%,OTHER,0.14079707,0.078851825,0.288379349,0.027576878,0.481958927,6,2,0,0,5,3,2,2,2,2,0.037323163,0.02746509,0.018261032,0.040237466,0.006480968,0.30618486,0.022073458,0.335016876,30,40.05
PR00798,YES,8,10% - 25%,60% - 80%,FIXED,0.231795716,0.172685883,0.107402189,0.133352346,0.232660262,5,3,1,1,4,3,6,1,2,2,0.030955718,0.019097593,0.012604528,0.047352206,0.006501439,0.265074228,0.055489589,0.335272676,29,38.72
PR00799,YES,2,<10%,<0%,OTHER,0.128406492,0.029372586,0.197060161,0.007681728,0.386541318,8,4,7,2,1,1,5,4,2,2,0.043467746,0.032288138,0.011153885,0.031563986,0.007192592,0.214172282,0.063438553,0.291197615,10,12.91
PR00800,YES,8,75% - 90%,40% - 60%,OTHER,0.120567254,0.164952873,0.046999285,0.045301225,0.292800631,3,3,2,2,8,1,8,2,0,0,0.044770911,0.006442088,0.010437284,0.047540363,0.009186837,0.178309693,0.086272831,0.279965806,25,32
PR00801,NO,8,75% - 90%,>80%,OTHER,0.084286982,0.197227458,0.097936291,0.176833816,0.496490759,3,1,7,3,7,2,4,4,8,4,0.040194014,0.023428365,0.024558246,0.02102938,0.008877293,0.312708839,0.083025391,0.421697004,30,42.65
PR00802,YES,8,>90%,60% - 80%,OTHER,0.144187315,0.156449506,0.044892271,0.151876694,0.264568958,6,0,0,0,7,4,7,1,5,0,0.052644638,0.01546457,0.014967044,0.032334273,0.009185715,0.227070589,0.0748514,0.318918541,26,34.29
PR00803,NO,6,<10%,60% - 80%,FIXED,0.073015313,0.105510418,0.219860363,0.080727978,0.236638824,4,0,6,1,0,0,5,1,8,2,0.024902201,0.02649792,0.013010259,0.03089451,0.008574579,0.243878123,0.072015303,0.333456382,23,30.67
PR00804,YES,5,60% - 75%,40% - 60%,FIXED,0.12228693,0.118481481,0.148214427,0.097026381,0.257378424,7,0,3,2,7,3,5,1,3,0,0.035584697,0.020586301,0.030584502,0.037948206,0.005325265,0.234097919,0.098723092,0.355931882,28,37.97
PR00805,YES,1,60% - 75%,20% - 40%,FIXED,0.259118401,0.006942237,0.192270752,0.077181727,0.215704062,7,0,0,0,0,0,4,2,8,4,0.059789539,0.024980742,0.015530606,0.032791274,0.009817384,0.231773404,0.036006325,0.276125037,15,19.14
PR00806,NO,8,<10%,60% - 80%,OTHER,0.100836572,0.210378789,0.365050643,0.154097775,0.640479581,2,0,3,1,7,4,0,0,0,0,0.054177884,0.017155558,0.02466384,0.035017593,0.009192953,0.470951077,0.045307731,0.537596532,27,41.52
PR00807,YES,1,<10%,40% - 60%,OTHER,0.175448515,0.009401072,0.189769752,0.081000964,0.320219638,7,3,2,2,0,0,3,0,5,1,0.036881534,0.019801706,0.016550288,0.027089085,0.007727782,0.23733931,0.025175314,0.268489716,6,7.61
PR00808,YES,3,75% - 90%,<0%,OTHER,0.157352246,0.027457314,0.091718223,0.013426216,0.233945261,1,1,3,2,2,1,8,1,7,0,0.054641223,0.028229079,0.012125287,0.029850176,0.008460477,0.139068915,0.058070251,0.205214933,15,18.08
PR00809,NO,3,60% - 75%,60% - 80%,OTHER,0.059524918,0.08231705,0.119520059,0.226022052,0.382410261,2,1,6,2,4,0,2,2,7,0,0.051458185,0.022388387,0.018674883,0.027434174,0.005149752,0.285853206,0.0611212,0.364446097,26,35.48
PR00810,NO,6,25% - 40%,<0%,FIXED,0.083622136,0.18945108,0.190849003,0.005931347,0.230828306,8,1,8,1,6,1,7,1,5,2,0.032700378,0.021860644,0.014597875,0.036856973,0.005077223,0.218115588,0.131538185,0.378344302,29,39.97
PR00811,NO,3,10% - 25%,60% - 80%,OTHER,0.100459161,0.101973462,0.272352558,0.112619043,0.541927793,2,0,0,0,4,4,1,1,8,2,0.069910411,0.027669458,0.015188929,0.037708013,0.003975569,0.35155523,0.008183712,0.362615969,23,31.34
PR00812,NO,8,50% - 60%,>80%,OTHER,0.06816899,0.176395064,0.178329652,0.293695873,0.549515917,8,3,5,1,7,1,2,2,8,0,0.044359259,0.036745358,0.019569758,0.022370033,0.003397973,0.412468263,0.103510854,0.558674059,30,46.76
PR00813,YES,7,75% - 90%,60% - 80%,OTHER,0.173416521,0.145087328,0.074776635,0.255711191,0.347792395,3,0,2,0,2,2,3,1,7,4,0.02842223,0.036417687,0.016040132,0.043008103,0.008476894,0.313011895,0.044588722,0.371557417,25,34.29
PR00814,NO,7,25% - 40%,0% - 20%,FIXED,0.068688846,0.188294628,0.2216648,0.025795615,0.325674712,7,4,6,4,0,0,4,1,1,1,0.033739051,0.030675006,0.010608785,0.0421664,0.008529641,0.259091307,0.048765701,0.320491778,24,31.69
PR00815,YES,4,75% - 90%,20% - 40%,FIXED,0.118330869,0.088734966,0.068439408,0.090628265,0.193538398,6,3,0,0,0,0,5,1,2,2,0.0379718,0.02699424,0.010518835,0.030141003,0.009629204,0.16852818,0.029808573,0.203360337,20,24.07
PR00816,YES,1,50% - 60%,40% - 60%,FIXED,0.194856941,0.010911443,0.145505265,0.062984385,0.196697527,4,1,1,1,5,2,6,4,5,1,0.042140871,0.024016901,0.01074592,0.049773588,0.008326126,0.185829151,0.040790896,0.234200185,14,17.28
PR00817,YES,6,>90%,0% - 20%,FIXED,0.109704606,0.172361511,0.05201938,0.016457491,0.295977487,7,2,1,1,5,1,5,4,5,2,0.040366352,0.01415742,0.021236538,0.01815316,0.00858138,0.167083308,0.048987888,0.224256254,14,17.14
PR00818,NO,2,75% - 90%,40% - 60%,OTHER,0.067788544,0.038056174,0.104377786,0.095264316,0.26168642,0,0,5,1,1,0,4,4,6,2,0.038419434,0.023498083,0.013969584,0.02689927,0.006839516,0.177132896,0.035153437,0.218513163,10,12.19
PR00819,YES,5,75% - 90%,40% - 60%,FIXED,0.172242341,0.067307624,0.133108349,0.123044042,0.169568207,5,0,7,2,8,2,0,0,7,3,0.043963428,0.027587957,0.013615133,0.027614543,0.005780782,0.216630592,0.086205268,0.321510559,30,39.65
PR00820,NO,6,60% - 75%,40% - 60%,OTHER,0.109638294,0.093080082,0.136107629,0.104904093,0.350936722,7,1,6,0,3,3,5,0,0,0,0.047887864,0.020886645,0.024924279,0.022689308,0.011452842,0.240544889,0.074651628,0.333153584,14,18.66
PR00821,NO,3,10% - 25%,60% - 80%,FIXED,0.100585515,0.049087766,0.241592055,0.227090395,0.117710496,5,2,0,0,8,0,4,4,3,3,0.048912853,0.022161843,0.007236454,0.032236381,0.011740985,0.292726757,0.030493581,0.332146625,14,18.65
PR00822,NO,8,10% - 25%,>80%,FIXED,0.04131108,0.201649218,0.238524584,0.160831758,0.30886061,6,0,3,3,5,4,1,0,2,0,0.028157514,0.019086733,0.014224338,0.028669415,0.007980728,0.330207275,0.020668945,0.357701256,31,42.09
PR00823,NO,3,<10%,20% - 40%,OTHER,0.085181245,0.088776352,0.294363454,0.047141258,0.245482482,2,2,3,2,6,0,6,0,2,0,0.038535706,0.022489627,0.018191143,0.019767173,0.007819839,0.263518007,0.074908223,0.358165895,22,29.88
PR00824,YES,8,50% - 60%,20% - 40%,FIXED,0.134965528,0.29260571,0.168536482,0.142030178,0.231128894,1,1,0,0,5,4,2,0,8,2,0.042914575,0.023308501,0.013055291,0.030295285,0.00449144,0.316283927,0.018687662,0.340882197,35,46.93
PR00825,YES,1,<10%,40% - 60%,FIXED,0.169472191,0.004789671,0.21300431,0.076667348,0.255615283,6,2,4,2,4,3,7,3,0,0,0.032977163,0.027559533,0.016178836,0.025413703,0.011146355,0.231290225,0.049933649,0.292773039,9,11.63
PR00826,NO,7,75% - 90%,>80%,FIXED,0.081349557,0.321789157,0.110864071,0.212589618,0.190087656,6,3,3,1,1,1,0,0,8,0,0.040940237,0.023322631,0.012664735,0.028221026,0.006318518,0.312551034,0.022662022,0.342296094,24,32.22
PR00827,NO,7,60% - 75%,60% - 80%,OTHER,0.080049367,0.182850052,0.150588039,0.116577737,0.498882054,3,3,2,0,1,0,3,2,7,1,0.026843926,0.023270604,0.011654328,0.029389916,0.008881672,0.304224188,0.027166578,0.339655496,24,32.15
PR00828,NO,6,>90%,20% - 40%,FIXED,0.059313601,0.188866751,0.043812706,0.066423577,0.172313183,0,0,4,0,3,1,8,1,0,0,0.027199723,0.024514791,0.017431062,0.034221069,0.007699775,0.158103524,0.091272095,0.263806059,23,29.07
PR00829,YES,3,<10%,0% - 20%,FIXED,0.232245007,0.06361578,0.185981341,0.014056985,0.256062393,2,2,7,1,7,3,0,0,1,1,0.050062534,0.020636747,0.021061014,0.027936325,0.00547523,0.216765377,0.070843767,0.30296562,16,20.85
PR00830,YES,4,50% - 60%,60% - 80%,OTHER,0.249407264,0.057620709,0.139256018,0.082250751,0.595266289,7,3,5,0,7,3,3,0,2,2,0.046652221,0.017933197,0.018125994,0.031299599,0.012741122,0.296974308,0.08401159,0.405935181,20,28.12
PR00831,NO,6,>90%,40% - 60%,OTHER,0.110559551,0.148309057,0.032052064,0.054109236,0.416228511,8,4,8,2,7,2,3,3,7,0,0.037397254,0.017564817,0.019553715,0.02957772,0.008710094,0.192930979,0.081252084,0.289859107,24,30.96
PR00832,YES,2,50% - 60%,40% - 60%,FIXED,0.163273098,0.018574151,0.171063385,0.088198614,0.241984633,4,4,5,2,7,3,0,0,1,1,0.046775854,0.013982472,0.02190916,0.032449826,0.012948959,0.216254791,0.047638881,0.274195808,10,12.74
PR00833,NO,7,<10%,>80%,FIXED,0.09465743,0.153411716,0.112121669,0.257709261,0.122512171,5,0,2,1,7,1,7,2,1,0,0.046636308,0.019546259,0.021990978,0.040879024,0.005241035,0.2743729,0.111442377,0.416392046,35,49.57
