P_ID,COUNTRY,LOB,SITE,PR_SIZE,MC_SIZE,COUNTRY_RMEAN,LOB_RMEAN,SITE_RMEAN,PSIZE_RMEAN,CSIZE_RMEAN,SOC,SOC_MIT,PROC,PROC_MIT,ENG,ENG_MIT,WEA,WEA_MIT,MGM,MGM_MIT,SOC_EMEAN,PROC_EMEAN,ENG_EMEAN,WEA_EMEAN,MGM_EMEAN,DEV_RAN,DEV_EVE,DEV_TOT,DUR_BL,DUR_AC
PR00230,Peru,Mining,Fair >80% of activity duration,<200MM,Small,0.05501464,0.021133168,0.095397393,0.188232828,0.257474953,3,1,8,4,2,2,7,4,5,2,0.030965181,0.021647991,0.01558568,0.040006465,0.003750433,0.160934115,0.150728342,0.335919788,13,17.37
PR00231,Chile,Renewables - Solar,Harsh >50% of activity duration,<200MM,Small,0.018573265,0.052917966,0.166257784,0.153894127,0.228261611,2,2,8,2,0,0,4,2,1,1,0.03251679,0.020823257,0.020488593,0.039263845,0.011125537,0.165612888,0.090845454,0.27150352,18,22.89
PR00232,Peru,O&G - Downstream,Harsh >50% of activity duration,<20MM,Medium,0.026669356,0.152104182,0.20402741,0.253171597,0.225744122,3,2,3,1,5,0,8,2,2,2,0.023885221,0.017036857,0.017938638,0.042784141,0.015072854,0.216983815,0.225126434,0.490959042,15,22.36
PR00233,Peru,Mining,Harsh >50% of activity duration,<200MM,Medium,0.055883312,0.034149139,0.103135759,0.215485275,0.433574663,4,0,2,2,4,3,0,0,3,0,0.021063041,0.032859513,0.008860917,0.053136175,0.009034976,0.208293104,0.082086684,0.307477877,14,18.3
PR00234,Peru,Renewables - Solar,Harsh >50% of activity duration,<200MM,Medium,0.037563897,0.023722994,0.285998141,0.07174359,0.21948464,1,0,8,2,0,0,1,1,7,0,0.045989558,0.020145683,0.026587967,0.043297548,0.007611108,0.190396386,0.123177428,0.33702635,23,30.75
PR00235,Chile,O&G - Downstream,Fair >50% of activity duration,<200MM,Large,0.042702216,0.118317243,0.153646677,0.199416722,0.109848159,7,2,8,2,8,2,5,3,5,3,0.049822852,0.022881895,0.006675847,0.018256162,0.005313304,0.159844735,0.250082081,0.44990112,21,30.45
PR00236,Peru,Renewables - Wind,Fair >80% of activity duration,<20MM,Large,0.015161395,0.037515224,0.078347611,0.16331516,0.263012283,8,0,1,1,6,3,3,3,6,0,0.023097957,0.01978676,0.018495265,0.056654281,0.008757996,0.138602159,0.191161066,0.356258561,22,29.84
PR00237,Peru,Renewables - Solar,Harsh >50% of activity duration,<200MM,Large,0.0212075,0.021261558,0.228124079,0.086413423,0.10393812,3,3,1,1,4,0,1,0,2,0,0.074876461,0.021402037,0.025461753,0.036028605,0.010631358,0.144326235,0.093803385,0.25166791,13,16.27
PR00238,Chile,O&G - Upstream,Fair >50% of activity duration,<200MM,Medium,0.025107826,0.060486113,0.087967898,0.231478792,0.219271204,8,1,7,2,1,1,3,2,8,0,0.035856878,0.01817804,0.012598854,0.043878032,0.011467234,0.1577863,0.300475146,0.505672307,20,30.11
PR00239,Argentina,O&G - Upstream,Fair >80% of activity duration,<2MM,Medium,0.036182097,0.05418162,0.055447401,0.209362695,0.115860635,6,3,3,0,1,1,7,1,8,4,0.047097426,0.021809623,0.009009359,0.041377992,0.011345098,0.119914501,0.302016635,0.458147311,18,26.25
PR00240,Argentina,O&G - Upstream,Fair >80% of activity duration,<200MM,Large,0.02909071,0.023398135,0.096181202,0.179363465,0.122700958,0,0,4,1,1,1,7,0,3,1,0.043205713,0.029569851,0.019642637,0.032924027,0.005221625,0.125264296,0.179772507,0.32755588,13,17.26
PR00241,Argentina,Renewables - Wind,Fair >50% of activity duration,<200MM,Large,0.050301599,0.052208027,0.128172922,0.330442043,0.115608851,6,4,2,2,4,4,6,1,8,0,0.04415996,0.015870621,0.009208373,0.022292384,0.005464071,0.188709353,0.163581675,0.38316042,11,15.21
PR00242,Argentina,O&G - Downstream,Harsh >50% of activity duration,<200MM,Small,0.059900292,0.037510521,0.255944738,0.19395315,0.298280151,1,0,6,1,7,3,3,3,1,1,0.048119318,0.025139971,0.016492546,0.027800482,0.005388098,0.237070469,0.105851633,0.368016398,11,15.05
PR00243,Chile,O&G - Downstream,Fair >50% of activity duration,<200MM,Large,0.037075682,0.115750731,0.123075209,0.167647459,0.243607323,0,0,5,2,5,2,4,2,2,0,0.040323604,0.024098998,0.020473447,0.034274378,0.006040174,0.163302243,0.10922372,0.290362442,8,10.32
PR00244,Chile,Renewables - Wind,Fair >50% of activity duration,<2MM,Small,0.024785711,0.059375615,0.101627028,0.260345238,0.246718046,5,2,3,3,6,2,1,1,2,2,0.062957819,0.019503791,0.025122521,0.060860868,0.007860141,0.1772632,0.163569117,0.369827102,16,21.92
PR00245,Chile,Renewables - Wind,Harsh >50% of activity duration,<200MM,Large,0.049469088,0.034749072,0.114027067,0.288775828,0.170190909,7,3,3,3,1,1,0,0,2,2,0.029393364,0.007554752,0.017900396,0.044717641,0.013375178,0.180386482,0.070544074,0.263655754,14,17.69
PR00246,Peru,Mining,Fair >50% of activity duration,<20MM,Small,0.02966852,0.047819639,0.154934204,0.254100862,0.284209179,1,0,0,0,5,3,6,0,7,0,0.015695963,0.04872563,0.022830167,0.066445149,0.009674832,0.204853888,0.339174108,0.61350913,13,20.98
PR00247,Peru,O&G - Downstream,Harsh >50% of activity duration,<200MM,Medium,0.026349554,0.068406941,0.110616168,0.183738076,0.230522353,4,0,3,1,0,0,7,0,8,3,0.046180305,0.016190258,0.010595064,0.024007329,0.008721675,0.155480096,0.266605071,0.463536949,18,26.34
PR00248,Chile,O&G - Downstream,Harsh >50% of activity duration,<2MM,Large,0.00876933,0.050984901,0.114038683,0.28530336,0.111728554,5,0,2,1,3,2,1,1,5,3,0.044472698,0.037526655,0.022589358,0.012288052,0.005988343,0.158293769,0.169823786,0.354999603,20,27.1
PR00249,Peru,Mining,Fair >80% of activity duration,<20MM,Large,0.06164826,0.028894577,0.093550528,0.264565527,0.094696673,2,0,7,3,3,3,2,2,4,2,0.02009295,0.024341312,0.02240137,0.033073416,0.006899686,0.152585998,0.07198875,0.235559223,6,7.41
PR00250,Chile,O&G - Downstream,Harsh >50% of activity duration,<20MM,Small,0.01083411,0.119665036,0.242115426,0.235637696,0.31417235,1,1,1,1,2,2,2,0,1,1,0.04685303,0.026809138,0.012887487,0.052957803,0.005004436,0.239063729,0.063549364,0.31780544,19,25.04
PR00251,Peru,Renewables - Solar,Harsh >50% of activity duration,<2MM,Medium,0.047194559,0.020465926,0.16416024,0.242801348,0.333863437,6,4,4,1,1,1,5,0,2,2,0.037577666,0.01604136,0.012963803,0.046761871,0.002560568,0.218099124,0.20222224,0.464425858,18,26.36
PR00252,Chile,Mining,Harsh >50% of activity duration,<2MM,Large,0.028988189,0.070102981,0.109085507,0.496601719,0.125896439,5,3,2,1,5,2,2,2,4,3,0.03396107,0.019870522,0.013184704,0.036333752,0.006634745,0.228546202,0.074119768,0.319605762,15,19.79
PR00253,Chile,Renewables - Wind,Fair >50% of activity duration,<2MM,Medium,0.02909353,0.070761848,0.119246151,0.345491502,0.332525757,4,4,7,2,3,3,0,0,7,4,0.051784609,0.008819972,0.025897691,0.010243378,0.012268878,0.228662538,0.052241584,0.292849814,16,20.69
PR00254,Argentina,Mining,Harsh >50% of activity duration,<200MM,Large,0.044274341,0.056861941,0.125582417,0.163462945,0.18532969,0,0,3,3,7,2,7,0,8,4,0.048130044,0.023546122,0.018884752,0.053479178,0.006765456,0.150249471,0.298886251,0.494043223,15,22.41
PR00255,Argentina,Mining,Harsh >50% of activity duration,<2MM,Small,0.026115465,0.02248307,0.122757405,0.179931928,0.175979301,7,1,3,3,6,2,7,2,5,2,0.035019249,0.019499122,0.024335115,0.026256535,0.011519623,0.14593142,0.288068002,0.476037595,9,13.28
PR00256,Argentina,Mining,Fair >50% of activity duration,<20MM,Large,0.037939124,0.052016284,0.130829996,0.376402538,0.088202609,7,1,8,1,7,0,5,1,2,1,0.051127784,0.031933043,0.010218407,0.024613654,0.004590575,0.194978877,0.361723745,0.627231112,10,16.27
PR00257,Chile,Renewables - Solar,Fair >80% of activity duration,<2MM,Large,0.024969912,0.039917043,0.094436945,0.297079601,0.199596587,5,0,7,4,3,2,1,1,7,2,0.02976167,0.015417685,0.012488384,0.061351404,0.012923731,0.175056306,0.176336427,0.382261536,17,23.5
PR00258,Peru,O&G - Upstream,Fair >50% of activity duration,<200MM,Large,0.040725831,0.035422332,0.092094922,0.103615852,0.145831555,4,0,3,3,8,1,7,4,2,1,0.037390138,0.025476033,0.025917359,0.041976135,0.008162601,0.10904161,0.264166734,0.402013509,13,18.23
PR00259,Chile,O&G - Upstream,Harsh >50% of activity duration,<200MM,Large,0.025682674,0.04117402,0.219935211,0.14184125,0.254203892,6,0,8,0,8,4,6,3,2,2,0.033956435,0.018961559,0.007853044,0.024052656,0.011942056,0.189846607,0.234336401,0.468670979,20,29.37
PR00260,Argentina,Renewables - Wind,Fair >50% of activity duration,<200MM,Medium,0.038833154,0.069519161,0.15274822,0.244065386,0.184978585,5,0,2,2,2,2,5,2,2,0,0.022991493,0.034786296,0.027766619,0.026519662,0.005574076,0.184498867,0.127858021,0.335946548,20,26.72
PR00261,Chile,O&G - Upstream,Fair >80% of activity duration,<20MM,Small,0.018896419,0.040294409,0.129906227,0.216381278,0.248872283,0,0,5,2,0,0,2,2,6,2,0.029651136,0.013321794,0.016330602,0.033923394,0.008450401,0.173390156,0.047789489,0.229465871,22,27.05
PR00262,Peru,O&G - Upstream,Fair >80% of activity duration,<20MM,Medium,0.031788886,0.060985182,0.02979938,0.263818778,0.247163339,1,1,6,0,1,1,8,4,8,1,0.05160946,0.031050123,0.012304602,0.028445214,0.005447078,0.151494534,0.171603318,0.349094816,8,10.79
PR00263,Argentina,Renewables - Wind,Fair >80% of activity duration,<200MM,Medium,0.040337776,0.051735831,0.063564052,0.200923268,0.099983537,3,0,6,3,6,1,6,2,8,3,0.045364251,0.01329268,0.022242128,0.024334042,0.005231494,0.118370544,0.235777458,0.382057107,24,33.17
PR00264,Chile,Renewables - Wind,Fair >50% of activity duration,<200MM,Large,0.023422909,0.030750889,0.079167881,0.118909605,0.105898364,7,3,1,1,5,3,8,1,3,0,0.061178147,0.018167907,0.0316393,0.042721525,0.011010033,0.095912978,0.390927358,0.524335344,22,33.54
PR00265,Argentina,O&G - Downstream,Fair >80% of activity duration,<20MM,Medium,0.014247516,0.067808851,0.083821921,0.254004144,0.149380569,3,2,0,0,5,1,3,2,3,0,0.027738389,0.022055805,0.017347886,0.035404787,0.009388636,0.146558447,0.100747586,0.262071443,6,7.57
PR00266,Argentina,O&G - Downstream,Harsh >50% of activity duration,<20MM,Large,0.02225325,0.092897881,0.228473907,0.265186591,0.105418495,3,1,8,0,1,1,0,0,8,0,0.029084773,0.025844137,0.02472218,0.044031553,0.010206756,0.202237445,0.188919363,0.429363378,24,34.3
PR00267,Peru,Mining,Fair >50% of activity duration,<20MM,Large,0.012574233,0.039344918,0.141868148,0.266355228,0.130209407,1,1,2,2,8,3,2,1,5,3,0.041586411,0.012107437,0.003874698,0.029827093,0.005965437,0.167806513,0.039513876,0.213951075,14,17
PR00268,Argentina,Mining,Fair >50% of activity duration,<2MM,Small,0.045272145,0.041193576,0.16055784,0.247194027,0.172326194,2,0,8,0,3,3,2,2,7,3,0.024367723,0.012534521,0.021521139,0.019438429,0.010646417,0.186224298,0.106923596,0.313059666,18,23.64
PR00269,Peru,Renewables - Wind,Fair >80% of activity duration,<20MM,Medium,0.013825639,0.063821675,0.102194451,0.174625846,0.157678171,6,0,5,3,6,0,4,3,8,3,0.030312737,0.006993642,0.032467692,0.029846895,0.01146425,0.131448662,0.286653867,0.455782796,13,18.93
PR00270,Argentina,O&G - Downstream,Fair >50% of activity duration,<20MM,Small,0.022528398,0.04676711,0.133324581,0.123029799,0.235199252,0,0,7,4,6,4,0,0,8,2,0.038454286,0.02089697,0.025720175,0.024410256,0.010858385,0.145249078,0.112812305,0.274447266,7,8.92
PR00271,Peru,Renewables - Solar,Harsh >50% of activity duration,<2MM,Medium,0.021999833,0.018275122,0.178009141,0.219467056,0.215674875,6,0,4,1,4,2,0,0,8,1,0.013455243,0.028511028,0.00796006,0.02546391,0.00326919,0.186592462,0.10921985,0.316191913,8,10.53
PR00272,Argentina,O&G - Upstream,Harsh >50% of activity duration,<200MM,Medium,0.042141144,0.031469019,0.155452812,0.151912988,0.103072235,1,1,4,3,5,2,0,0,3,0,0.016120109,0.022545799,0.029329466,0.023855268,0.010562645,0.140478205,0.083573165,0.235791579,17,21.01
PR00273,Chile,Mining,Fair >50% of activity duration,<2MM,Small,0.04353324,0.027455245,0.079460485,0.167033657,0.166645848,5,3,5,1,6,0,1,1,0,0,0.047816485,0.047221509,0.011078814,0.058260192,0.008593238,0.127479533,0.156726337,0.304185271,12,15.65
PR00274,Argentina,O&G - Downstream,Fair >50% of activity duration,<2MM,Large,0.015876988,0.064908069,0.142603851,0.177346911,0.08080008,6,3,8,4,5,3,6,0,1,1,0.063623257,0.027422985,0.013638769,0.036155889,0.007626149,0.13362028,0.296714013,0.469981303,16,23.52
PR00275,Chile,O&G - Upstream,Harsh >50% of activity duration,<2MM,Small,0.0182615,0.080387555,0.183844045,0.136044814,0.30402524,2,0,1,1,3,2,2,2,0,0,0.055103333,0.02559455,0.015103925,0.028573573,0.007053531,0.183740863,0.073675962,0.27095411,20,25.42
PR00276,Peru,Renewables - Solar,Harsh >50% of activity duration,<20MM,Small,0.01632998,0.023620771,0.126889804,0.205202642,0.425084862,6,1,1,1,7,0,1,1,2,0,0.033757437,0.015115696,0.015985751,0.022836781,0.007798983,0.20259722,0.172820406,0.410430559,22,31.03
PR00277,Argentina,O&G - Upstream,Harsh >50% of activity duration,<2MM,Large,0.043244066,0.034299852,0.149163639,0.389229627,0.101485698,0,0,0,0,2,1,7,0,6,3,0.036612856,0.016509155,0.012427808,0.043585635,0.015976335,0.209257492,0.237202574,0.496096482,8,11.97
PR00278,Chile,Renewables - Wind,Harsh >50% of activity duration,<200MM,Large,0.035875646,0.051372367,0.060843219,0.110986001,0.17394706,7,4,2,1,4,4,8,1,8,4,0.057858122,0.035809251,0.020899425,0.027775685,0.005956664,0.10396003,0.257162391,0.38785703,16,22.21
PR00279,Peru,Renewables - Solar,Fair >50% of activity duration,<2MM,Small,0.020562455,0.016446243,0.154299853,0.189412573,0.238082026,4,2,6,1,8,1,1,1,3,3,0.023076706,0.019518883,0.013927932,0.040215251,0.010380265,0.172123044,0.110597854,0.301757338,19,24.73
PR00280,Peru,O&G - Downstream,Fair >80% of activity duration,<2MM,Small,0.051876203,0.04797312,0.08327068,0.317936831,0.215769446,8,4,7,3,7,3,0,0,2,2,0.07405717,0.016666067,0.016035018,0.021483995,0.009487687,0.187210917,0.233139737,0.463996958,6,8.78
PR00281,Peru,Renewables - Wind,Fair >50% of activity duration,<20MM,Small,0.02193272,0.0569458,0.108402637,0.442783397,0.511934434,8,0,0,0,1,1,4,2,4,3,0.036648105,0.018523979,0.011008512,0.050917516,0.010852916,0.286913431,0.247864838,0.60589402,10,16.06
PR00282,Chile,O&G - Upstream,Harsh >50% of activity duration,<200MM,Medium,0.016360981,0.052641993,0.124264688,0.156335743,0.179831545,5,0,4,2,7,1,1,1,8,3,0.030083952,0.036697837,0.022780444,0.040003877,0.005683053,0.139295252,0.212696937,0.381619862,11,15.2
PR00283,Chile,Renewables - Solar,Fair >80% of activity duration,<2MM,Large,0.018012351,0.029059013,0.061630484,0.15469075,0.132993345,3,3,5,3,8,2,0,0,2,2,0.032582373,0.018091267,0.012685433,0.054456553,0.003947621,0.103614126,0.050720187,0.159589641,18,20.87
PR00284,Argentina,Renewables - Wind,Harsh >50% of activity duration,<200MM,Medium,0.02715228,0.044951606,0.092770442,0.206839887,0.291807279,1,1,7,3,7,4,4,3,7,0,0.063323612,0.015849531,0.053424932,0.02136519,0.008504412,0.166557249,0.174676737,0.370327663,19,26.04
PR00285,Peru,Mining,Fair >80% of activity duration,<20MM,Large,0.06153121,0.059181891,0.067243455,0.294266992,0.104174222,8,0,3,2,4,3,5,3,0,0,0.043543878,0.012725898,0.015584787,0.056897609,0.006402215,0.154354221,0.289534202,0.48857925,12,17.86
PR00286,Argentina,Mining,Fair >50% of activity duration,<2MM,Large,0.021410371,0.013506505,0.193482294,0.227736305,0.229173383,5,2,2,2,4,0,1,1,1,1,0.01652968,0.023147575,0.035584438,0.029571609,0.006291867,0.197576404,0.100922298,0.318438567,7,9.23
PR00287,Argentina,O&G - Downstream,Fair >80% of activity duration,<2MM,Small,0.013489381,0.033968291,0.064670765,0.474691986,0.151338058,5,0,4,3,0,0,4,2,4,1,0.03346436,0.012884332,0.030430358,0.022424548,0.012904934,0.203614273,0.170526855,0.408862829,15,21.13
PR00288,Chile,Renewables - Solar,Fair >50% of activity duration,<200MM,Small,0.027761165,0.025410277,0.199205458,0.178158559,0.294598083,3,0,6,3,5,4,1,1,8,3,0.039344761,0.026274831,0.017463517,0.024308087,0.00410932,0.200260173,0.127687499,0.353518392,11,14.89
PR00289,Argentina,Renewables - Wind,Fair >80% of activity duration,<20MM,Large,0.030540011,0.058305271,0.094365737,0.200517616,0.186246193,6,1,8,3,6,3,6,2,5,3,0.038170832,0.021318756,0.012925149,0.024501777,0.004876645,0.145701084,0.239765598,0.42040079,20,28.41
PR00290,Peru,Renewables - Wind,Fair >80% of activity duration,<2MM,Large,0.024656107,0.042412601,0.113226803,0.160029975,0.307645053,1,0,2,0,3,3,3,3,1,1,0.061904702,0.01806516,0.018781527,0.038697068,0.006653259,0.163113381,0.049788433,0.221022973,11,13.43
PR00291,Peru,Renewables - Wind,Harsh >50% of activity duration,<200MM,Medium,0.079870939,0.078706686,0.148955952,0.183227983,0.446272771,2,1,2,2,5,0,1,0,6,0,0.040490772,0.071289664,0.019825621,0.021409497,0.006320489,0.227708399,0.124627148,0.380714195,10,13.81
PR00292,Peru,Renewables - Solar,Fair >80% of activity duration,<20MM,Medium,0.028337075,0.027234423,0.084947043,0.266077621,0.259312248,2,1,0,0,7,0,1,1,5,1,0.05203375,0.01881758,0.015341986,0.033531389,0.009174414,0.174110543,0.12161486,0.316899832,15,19.75
PR00293,Argentina,Renewables - Wind,Harsh >50% of activity duration,<200MM,Small,0.055118384,0.028061258,0.125081219,0.091145333,0.460088999,8,2,8,3,3,0,3,1,1,1,0.057002697,0.023865793,0.012089915,0.039789291,0.010394274,0.184576546,0.31285687,0.555179457,23,35.77
PR00294,Peru,Renewables - Solar,Fair >50% of activity duration,<2MM,Large,0.034818601,0.019638055,0.130027103,0.117983215,0.176612075,4,2,3,1,3,1,7,0,4,4,0.040010193,0.025669913,0.03116605,0.012403715,0.007697471,0.132414773,0.149242823,0.301419551,16,20.82
PR00295,Argentina,O&G - Upstream,Harsh >50% of activity duration,<20MM,Small,0.031341302,0.037620375,0.135964376,0.141131403,0.147236354,8,1,1,1,1,1,0,0,4,1,0.073183894,0.020664375,0.024126473,0.033869727,0.002204395,0.135888786,0.31398554,0.49254144,14,20.9
PR00296,Peru,Mining,Fair >50% of activity duration,<20MM,Medium,0.024362527,0.018812935,0.111544891,0.124032524,0.397602299,2,2,4,4,4,3,4,2,2,1,0.023975948,0.025914953,0.012322967,0.013062675,0.006114476,0.168379452,0.027951169,0.201037024,8,9.61
PR00297,Chile,Renewables - Solar,Fair >80% of activity duration,<200MM,Large,0.013885326,0.030330497,0.071109642,0.165770184,0.225337244,4,0,8,4,3,2,6,0,8,2,0.040731128,0.023146282,0.036110189,0.041268594,0.007507428,0.128230217,0.341826106,0.513888759,20,30.28
PR00298,Peru,O&G - Upstream,Fair >50% of activity duration,<20MM,Large,0.086313376,0.036981604,0.064903094,0.130414927,0.123561959,1,0,5,2,4,0,0,0,2,0,0.036462159,0.017917518,0.022072919,0.026667744,0.006645302,0.113225532,0.09812713,0.222463158,19,23.23
PR00299,Peru,Renewables - Solar,Harsh >50% of activity duration,<2MM,Large,0.063998428,0.021498226,0.195209579,0.257356379,0.129989969,4,0,4,2,3,3,4,1,0,0,0.026970646,0.033350286,0.016279688,0.039873376,0.008765183,0.198363258,0.159846827,0.389917821,11,15.29
PR00300,Chile,O&G - Upstream,Fair >50% of activity duration,<200MM,Large,0.032312297,0.045609328,0.072161892,0.308895535,0.187147468,6,0,7,3,7,2,6,4,3,3,0.052201025,0.021923699,0.034783504,0.047731469,0.011170649,0.169321452,0.362853392,0.593613706,15,23.9
PR00301,Chile,Mining,Fair >80% of activity duration,<2MM,Medium,0.038980669,0.026914428,0.092808517,0.146012035,0.188266071,8,2,4,4,0,0,1,1,7,0,0.036792595,0.019510906,0.023570046,0.014883945,0.005698458,0.12967112,0.172342547,0.324361518,24,31.78
PR00302,Argentina,Renewables - Solar,Fair >80% of activity duration,<2MM,Large,0.024489568,0.011362138,0.093030749,0.186257946,0.462569549,7,1,3,3,7,2,8,2,2,2,0.018758174,0.026021005,0.012142714,0.037145464,0.004815766,0.192294092,0.231609881,0.468441185,10,14.68
PR00303,Chile,O&G - Upstream,Fair >80% of activity duration,<20MM,Large,0.030199931,0.053513925,0.067771991,0.293208054,0.251320662,2,2,6,4,3,3,1,1,0,0,0.027323562,0.028112656,0.019092797,0.019761805,0.009510515,0.175561024,0.019678859,0.198694724,14,16.78
PR00304,Chile,Mining,Fair >80% of activity duration,<200MM,Large,0.019709305,0.03201378,0.049718077,0.121238475,0.311216394,5,2,4,1,6,4,4,2,2,0,0.022050496,0.040489743,0.015244235,0.030152451,0.007364373,0.125030067,0.148361046,0.291940705,22,28.42
PR00305,Argentina,O&G - Downstream,Fair >50% of activity duration,<20MM,Small,0.028976509,0.095733107,0.127906255,0.227923578,0.174759717,8,0,6,4,7,4,6,3,6,1,0.094129374,0.031239244,0.010128537,0.031353846,0.006485496,0.166522301,0.577745675,0.840475515,9,16.56
PR00306,Chile,Mining,Fair >50% of activity duration,<2MM,Small,0.024372134,0.036410835,0.108855558,0.256538162,0.196099997,5,4,3,1,3,3,8,1,0,0,0.037647613,0.055052364,0.019183858,0.068711533,0.008762666,0.167637246,0.349713661,0.575975942,24,37.82
PR00307,Argentina,Mining,Fair >80% of activity duration,<2MM,Large,0.022450544,0.065105147,0.062280387,0.186112688,0.113637603,1,1,3,0,2,1,3,3,3,0,0.06373651,0.026046081,0.017337667,0.033631196,0.014588024,0.112341375,0.07978129,0.201085405,12,14.41
PR00308,Peru,O&G - Upstream,Fair >80% of activity duration,<200MM,Medium,0.03271498,0.031687918,0.053430381,0.295505273,0.140228952,3,2,7,1,3,2,0,0,4,4,0.043870434,0.020118592,0.019084525,0.028427669,0.009120221,0.147832666,0.078113566,0.237493968,13,16.09
PR00309,Peru,O&G - Upstream,Harsh >50% of activity duration,<200MM,Small,0.072108251,0.052204941,0.395618965,0.154636815,0.508921174,1,1,1,1,7,3,6,3,0,0,0.041949506,0.016691749,0.012133648,0.047829925,0.009393258,0.327060175,0.110361162,0.473516078,18,26.52
PR00310,Peru,O&G - Downstream,Fair >80% of activity duration,<2MM,Large,0.054440002,0.080037012,0.041378894,0.205767667,0.076252672,4,3,8,3,7,3,6,0,5,2,0.049415297,0.020195999,0.007693808,0.050039404,0.005016716,0.111144243,0.275571794,0.417344256,11,15.59
PR00311,Argentina,Renewables - Solar,Fair >80% of activity duration,<2MM,Medium,0.039614681,0.022076574,0.149676152,0.227818112,0.201826151,6,1,3,3,4,2,0,0,8,2,0.057601835,0.02823178,0.016754862,0.045427444,0.007524314,0.179588624,0.23470625,0.456445446,17,24.76
PR00312,Argentina,Mining,Fair >80% of activity duration,<2MM,Small,0.021239225,0.026099716,0.046716208,0.189309047,0.247148889,0,0,1,0,4,0,6,4,2,2,0.046716972,0.040215712,0.006055985,0.047198706,0.007127475,0.131523767,0.082825916,0.22524326,22,26.96
PR00313,Chile,Renewables - Wind,Fair >50% of activity duration,<20MM,Medium,0.028490917,0.058034929,0.144720775,0.167765691,0.313308443,7,4,7,0,6,4,7,1,7,2,0.042589896,0.028188489,0.010642858,0.027693207,0.008534151,0.180904182,0.298732769,0.533678957,11,16.87
PR00314,Argentina,O&G - Downstream,Fair >50% of activity duration,<20MM,Small,0.02618035,0.047218736,0.107438642,0.176263876,0.29965092,6,3,7,2,2,2,8,3,3,3,0.052513325,0.020207037,0.023541577,0.053935065,0.010711363,0.164690828,0.291691495,0.504421237,14,21.06
PR00315,Chile,Mining,Harsh >50% of activity duration,<20MM,Small,0.020350974,0.048119879,0.126445943,0.226735686,0.122699124,6,0,1,1,1,0,8,0,5,3,0.0339267,0.016462638,0.012379465,0.03115741,0.003962685,0.150632645,0.28580679,0.479491268,7,10.36
PR00316,Peru,O&G - Upstream,Fair >50% of activity duration,<200MM,Small,0.034969393,0.031296078,0.055262136,0.26587603,0.186952587,2,2,3,2,7,4,6,4,5,0,0.048086237,0.017461959,0.018650137,0.008843364,0.006319686,0.149565333,0.076297357,0.23727413,13,16.08
PR00317,Peru,O&G - Upstream,Harsh >50% of activity duration,<2MM,Small,0.036526552,0.037495361,0.151628612,0.219757778,0.248201679,7,3,3,3,5,0,6,0,3,3,0.058434175,0.020438796,0.021368654,0.043925029,0.007452891,0.18722552,0.351793759,0.604884048,7,11.23
PR00318,Peru,Renewables - Wind,Harsh >50% of activity duration,<20MM,Small,0.059617196,0.068674112,0.193445027,0.292422219,0.375457063,3,1,4,1,2,2,3,0,8,3,0.07276402,0.018799533,0.016030794,0.021130325,0.007643253,0.258534093,0.183307181,0.48923243,9,13.4
PR00319,Peru,O&G - Upstream,Fair >50% of activity duration,<200MM,Small,0.05881833,0.05040851,0.113967486,0.159500844,0.158813668,4,1,2,1,5,4,3,2,5,1,0.026173928,0.023668054,0.005279869,0.03323911,0.006571874,0.142424989,0.104267786,0.261543114,24,30.28
PR00320,Chile,O&G - Upstream,Fair >50% of activity duration,<200MM,Small,0.021485251,0.035837634,0.151745399,0.195829772,0.416901141,3,1,2,2,0,0,2,2,5,4,0.033900246,0.032053229,0.016395635,0.047839106,0.011222606,0.209990514,0.051902902,0.272792533,12,15.27
PR00321,Argentina,Renewables - Solar,Fair >80% of activity duration,<20MM,Small,0.036437067,0.021117019,0.032006531,0.149213973,0.237285168,5,1,4,4,2,2,0,0,6,0,0.077427215,0.019808037,0.015186442,0.044867094,0.007045125,0.115188956,0.228096067,0.36955917,6,8.22
PR00322,Chile,O&G - Downstream,Fair >50% of activity duration,<20MM,Large,0.023394771,0.096189519,0.209111447,0.148511278,0.189897575,4,2,1,1,7,0,6,2,3,1,0.042323628,0.031553962,0.015290093,0.029139917,0.006026896,0.176835646,0.18629327,0.396072207,18,25.13
PR00323,Chile,Mining,Harsh >50% of activity duration,<2MM,Large,0.02526817,0.053801773,0.068783764,0.240509407,0.327587556,5,1,7,0,0,0,0,0,7,0,0.059985017,0.019884183,0.01804948,0.028149379,0.006637006,0.17419097,0.239139326,0.454986207,13,18.91
PR00324,Argentina,O&G - Upstream,Fair >80% of activity duration,<20MM,Large,0.033852016,0.044179305,0.085568217,0.201328458,0.138216145,6,2,2,2,8,1,5,3,4,4,0.080170325,0.043343812,0.024659876,0.034607607,0.00298861,0.132941022,0.320247473,0.495762521,8,11.97
PR00325,Chile,O&G - Downstream,Fair >80% of activity duration,<2MM,Small,0.021813693,0.08750273,0.019784702,0.194193556,0.322299823,8,4,8,2,0,0,4,3,1,1,0.051560729,0.02146806,0.019266233,0.031634135,0.006365711,0.140460472,0.187809157,0.354649392,16,21.67
PR00326,Chile,Renewables - Wind,Fair >50% of activity duration,<2MM,Medium,0.010801564,0.063551604,0.127075279,0.452765318,0.203626367,4,2,5,0,5,1,1,1,2,2,0.03715863,0.025117446,0.024991928,0.021171831,0.008832472,0.233262951,0.138529742,0.404106551,15,21.06
