P_ID,COUNTRY,LOB,SITE,PR_SIZE,MC_SIZE,COUNTRY_RMEAN,LOB_RMEAN,SITE_RMEAN,PSIZE_RMEAN,CSIZE_RMEAN,SOC,SOC_MIT,PROC,PROC_MIT,ENG,ENG_MIT,WEA,WEA_MIT,MGM,MGM_MIT,SOC_EMEAN,PROC_EMEAN,ENG_EMEAN,WEA_EMEAN,MGM_EMEAN,DEV_RAN,DEV_EVE,DEV_TOT,DUR_BL,DUR_AC
PR05763,NO,7+,60% - 75%,>80%,FIXED,0.076451164,0.208729728,0.199889316,0.281218094,0.151568287,8,0,3,2,5,2,3,3,1,1,0.015476299,0.017148423,0.012067348,0.036399859,0.008430977,0.348776513,0.025815865,0.383596346,26,35.97
PR06108,NO,7+,60% - 75%,>80%,FIXED,0.043679633,0.116631183,0.183110036,0.191066304,0.275875908,6,1,5,3,6,1,5,2,8,3,0.049695913,0.028174754,0.011574849,0.036468725,0.006789113,0.285988633,0.076057043,0.383797125,29,40.13
PR06239,NO,7+,60% - 75%,>80%,OTHER,0.113789266,0.078565371,0.228343584,0.136100918,0.332387448,4,0,2,0,2,0,2,2,2,2,0.042910278,0.025293188,0.010387022,0.02567588,0.007202442,0.295027205,0.032067586,0.336555602,24,32.08
PR06373,NO,7+,60% - 75%,>80%,OTHER,0.069459393,0.168423863,0.140457912,0.249907099,0.429754614,5,1,5,1,7,3,0,0,8,2,0.037310814,0.017154978,0.019027364,0.039916091,0.008145461,0.345552466,0.060935558,0.427544456,31,44.25
PR06388,YES,7+,60% - 75%,>80%,OTHER,0.197210199,0.131274923,0.174909038,0.232498489,0.538778888,7,1,4,3,5,1,4,3,0,0,0.037087741,0.023074183,0.014463384,0.039419499,0.011687051,0.390284058,0.049073891,0.458510706,26,37.92
PR06408,YES,7+,60% - 75%,>80%,FIXED,0.161007968,0.122303523,0.127338988,0.265158865,0.218422878,7,2,4,4,8,1,1,1,8,3,0.035435894,0.017445859,0.014186276,0.033840661,0.014187809,0.308826153,0.052127498,0.377051985,24,33.05
PR06591,NO,7+,60% - 75%,>80%,OTHER,0.078413946,0.108868228,0.095422238,0.217200331,0.541395071,8,3,6,2,5,1,1,1,1,0,0.046587581,0.031122396,0.022905666,0.035572478,0.007844708,0.312933556,0.086035071,0.425891888,24,34.22
PR06671,YES,7+,60% - 75%,>80%,OTHER,0.226895496,0.116416405,0.132013415,0.138795832,0.296586864,7,1,5,0,8,4,0,0,4,0,0.031395535,0.025784278,0.019027465,0.032331363,0.007139372,0.275026017,0.079966896,0.37698589,34,46.82
PR06848,YES,7+,60% - 75%,>80%,FIXED,0.079043606,0.127047709,0.131428966,0.238157369,0.256793421,5,4,1,1,3,1,6,2,5,2,0.028541163,0.012947525,0.018377902,0.025566357,0.004681896,0.290074886,0.03728475,0.338175005,26,34.79
PR00132,YES,1 - 2,75% - 90%,>80%,FIXED,0.212954463,0.006710252,0.087507969,0.304851302,0.371633133,3,3,1,0,5,0,4,2,8,2,0.033308218,0.021574854,0.024180111,0.020895134,0.008902382,0.31511023,0.065861446,0.401725292,26,36.44
PR00164,YES,1 - 2,75% - 90%,>80%,FIXED,0.134322438,0.00595309,0.104032431,0.213672235,0.363280582,8,4,4,0,2,2,2,2,6,1,0.049401121,0.020071663,0.01592925,0.034827226,0.008054492,0.260158864,0.035979843,0.305499183,28,36.55
PR00849,YES,1 - 2,75% - 90%,>80%,FIXED,0.127133174,0.006202318,0.066688561,0.141344423,0.255285054,3,0,1,1,4,4,7,4,7,2,0.049802099,0.015751595,0.02984731,0.03115739,0.010055908,0.182360833,0.028678726,0.216269435,30,36.49
PR00928,YES,1 - 2,75% - 90%,>80%,FIXED,0.151955178,0.006258379,0.139144752,0.203536797,0.242201258,4,4,4,3,7,0,2,2,0,0,0.049140525,0.024499547,0.01691762,0.026255647,0.006710678,0.252049575,0.054719199,0.320560725,31,40.94
PR00953,NO,1 - 2,75% - 90%,>80%,FIXED,0.094066281,0.006124287,0.155427455,0.136230338,0.206441381,3,0,4,2,8,1,6,0,1,1,0.043852942,0.0217044,0.020904966,0.029463824,0.007805962,0.207767715,0.113491075,0.344838571,25,33.62
PR01843,YES,1 - 2,75% - 90%,>80%,FIXED,0.228845763,0.008152475,0.101635147,0.136285342,0.189132331,7,0,1,1,8,1,8,4,1,1,0.027408096,0.028429842,0.018033243,0.023301441,0.008476666,0.205001606,0.078727066,0.299867847,31,40.3
PR01940,NO,1 - 2,75% - 90%,>80%,FIXED,0.077375066,0.006737125,0.130566034,0.18399125,0.264865775,1,1,0,0,6,2,3,1,7,2,0.04685256,0.021240029,0.022428281,0.044664771,0.006815329,0.227747948,0.05545499,0.295832698,31,40.17
PR02021,NO,1 - 2,75% - 90%,>80%,FIXED,0.091259862,0.01046509,0.134817323,0.22140775,0.230404426,3,3,4,3,4,2,0,0,0,0,0.024289782,0.024266391,0.017784503,0.023158966,0.007161611,0.245584921,0.02150752,0.272374363,26,33.08
PR02092,NO,1 - 2,75% - 90%,>80%,OTHER,0.097103717,0.013599462,0.092919211,0.250432726,0.551499786,6,1,7,2,5,4,8,4,1,1,0.026454699,0.03437965,0.01493957,0.045078694,0.007612786,0.305476508,0.100221933,0.436313888,33,47.4
PR02098,NO,1 - 2,75% - 90%,>80%,OTHER,0.08722005,0.005880913,0.109637867,0.190634806,0.483633432,1,1,0,0,1,1,1,1,4,3,0.051726307,0.029332599,0.012143914,0.042331332,0.006638385,0.266071307,0.000331919,0.26649154,33,41.79
PR02288,YES,1 - 2,75% - 90%,>80%,OTHER,0.268669761,0.005886066,0.126772898,0.186402125,0.571174244,7,2,2,1,0,0,2,2,1,1,0.031215795,0.028876073,0.014555767,0.046549396,0.008386577,0.326322132,0.016466771,0.348162375,31,41.79
PR02339,NO,1 - 2,75% - 90%,>80%,OTHER,0.095806696,0.0058011,0.060152464,0.243603745,0.314183572,0,0,1,1,8,4,5,3,2,1,0.036038004,0.01647458,0.01549464,0.037792234,0.007542856,0.235616488,0.04028546,0.285393867,36,46.27
PR02469,YES,1 - 2,75% - 90%,>80%,FIXED,0.157996344,0.008319715,0.108905118,0.184044669,0.284552,4,3,0,0,5,1,0,0,8,0,0.034409882,0.023490228,0.024012975,0.036470403,0.006324034,0.237480477,0.042670867,0.290284842,36,46.45
PR02496,YES,1 - 2,75% - 90%,>80%,OTHER,0.183894574,0.007613731,0.112466601,0.273320642,0.224625214,7,1,5,1,7,3,3,0,6,1,0.044079224,0.018047154,0.029585121,0.02711896,0.010897485,0.276881698,0.101212293,0.406117823,31,43.59
PR02536,YES,1 - 2,75% - 90%,>80%,OTHER,0.155762787,0.006291559,0.065895144,0.131727008,0.308483606,5,2,2,0,0,0,3,3,6,3,0.033360112,0.034974199,0.01588632,0.038518725,0.011212088,0.193547822,0.027670349,0.226573707,30,36.8
PR02600,NO,1 - 2,75% - 90%,>80%,OTHER,0.069769813,0.009634387,0.127008279,0.254073991,0.457273484,0,0,4,3,7,3,5,2,8,2,0.039978313,0.025284708,0.010858479,0.036934201,0.006036458,0.298840111,0.048930437,0.362392925,25,34.06
PR02821,NO,1 - 2,75% - 90%,>80%,FIXED,0.081485384,0.004374241,0.088690358,0.086429986,0.205104582,1,1,5,2,6,2,4,3,7,2,0.032196516,0.022720022,0.019956876,0.04107965,0.004839549,0.146190437,0.061804838,0.217030552,28,34.08
PR03131,NO,1 - 2,75% - 90%,>80%,OTHER,0.084717575,0.006662493,0.152600479,0.120797557,0.370330864,1,0,2,0,5,2,6,3,4,2,0.025714726,0.014158828,0.02263763,0.056256855,0.007870127,0.229707454,0.071487315,0.317615937,27,35.58
PR03872,YES,1 - 2,75% - 90%,>80%,FIXED,0.108674632,0.00716266,0.05400072,0.230229145,0.173334828,6,3,0,0,3,3,4,1,1,1,0.027625147,0.041453779,0.016636611,0.05330357,0.008196139,0.200665623,0.036125914,0.244040765,31,38.57
PR04091,YES,1 - 2,75% - 90%,>80%,FIXED,0.198754248,0.01086646,0.089787353,0.17207151,0.107147108,2,2,4,0,0,0,7,4,7,2,0.061596832,0.024018696,0.016680679,0.032387521,0.008793301,0.19536964,0.050453272,0.25567995,32,40.18
PR04321,NO,1 - 2,75% - 90%,>80%,FIXED,0.052832572,0.006891505,0.06707766,0.220475905,0.134526472,0,0,4,1,1,1,7,0,1,0,0.041422913,0.024099737,0.017067887,0.036175878,0.005461583,0.183316043,0.072609072,0.269235522,26,33
PR04368,YES,1 - 2,75% - 90%,>80%,FIXED,0.160877437,0.006945786,0.106179522,0.278222654,0.376720385,3,1,3,2,1,0,4,3,5,0,0.044972296,0.027373007,0.016555462,0.038132229,0.010301026,0.301804388,0.029533019,0.340250602,36,48.25
PR04710,NO,1 - 2,75% - 90%,>80%,OTHER,0.081021617,0.009545318,0.070270142,0.162395982,0.448569056,2,2,2,0,5,3,6,0,8,4,0.054831934,0.018989186,0.026509475,0.045970957,0.012121129,0.225114792,0.090190466,0.335608465,30,40.07
PR04790,YES,1 - 2,75% - 90%,>80%,OTHER,0.153348542,0.006121734,0.162417204,0.121365372,0.555561311,6,3,3,1,2,2,8,3,1,1,0.050169949,0.038337235,0.020310404,0.026785209,0.006576176,0.285509779,0.057313043,0.359186256,32,43.49
PR04906,NO,1 - 2,75% - 90%,>80%,FIXED,0.054680141,0.008548873,0.103044293,0.119988591,0.149451742,2,2,7,2,7,2,5,4,3,3,0.033065502,0.028054044,0.0130054,0.028548031,0.00799014,0.15490748,0.073801472,0.240141352,32,39.68
PR04944,NO,1 - 2,75% - 90%,>80%,OTHER,0.087421571,0.008242025,0.087312457,0.191927404,0.384610957,3,1,3,2,4,3,1,1,0,0,0.050023481,0.03052401,0.013296147,0.024285915,0.007406539,0.236499043,0.01947801,0.260583584,32,40.34
PR05230,YES,1 - 2,75% - 90%,>80%,FIXED,0.135758044,0.007197072,0.110701231,0.290064443,0.30064307,4,3,8,2,7,2,2,2,8,1,0.065338627,0.023267511,0.020600462,0.027324294,0.007532248,0.289822181,0.088985663,0.404597864,36,50.57
PR05387,YES,1 - 2,75% - 90%,>80%,OTHER,0.174517315,0.005013258,0.102434323,0.130009515,0.438347707,8,1,6,1,3,2,2,2,2,2,0.033701365,0.032688141,0.012239559,0.034176006,0.007851883,0.2402989,0.065723514,0.321815702,24,31.72
PR05649,YES,1 - 2,75% - 90%,>80%,FIXED,0.083411214,0.009253213,0.06850742,0.269334779,0.210420766,8,0,2,0,2,0,8,4,8,1,0.042052644,0.021622343,0.015100427,0.04941634,0.006472823,0.23046346,0.083673365,0.333420478,33,44
PR05700,NO,1 - 2,75% - 90%,>80%,FIXED,0.072533297,0.007794712,0.141540664,0.242057948,0.258898706,4,0,1,1,5,4,5,1,3,0,0.046465784,0.021297411,0.022277044,0.029173254,0.01178487,0.26042412,0.043310309,0.315013478,27,35.51
PR05880,NO,1 - 2,75% - 90%,>80%,OTHER,0.080509295,0.006299415,0.104994297,0.133868332,0.422767842,3,3,8,3,3,0,2,2,7,1,0.03356351,0.027913705,0.011246039,0.038198175,0.004996617,0.221976567,0.05686479,0.291464008,28,36.16
PR05895,YES,1 - 2,75% - 90%,>80%,FIXED,0.232878616,0.010264326,0.076020181,0.132470335,0.320828418,0,0,5,2,4,0,2,0,7,4,0.066669258,0.018619756,0.022211659,0.043075458,0.009097482,0.218065963,0.070891241,0.30441617,26,33.91
PR06014,YES,1 - 2,75% - 90%,>80%,OTHER,0.269290732,0.007832407,0.092829594,0.162065269,0.509848251,1,1,7,1,8,4,6,4,8,1,0.036332925,0.027814866,0.018375839,0.022241036,0.004539765,0.285624951,0.089953432,0.401271328,33,46.24
PR06049,YES,1 - 2,75% - 90%,>80%,FIXED,0.106436666,0.008951484,0.123944594,0.111852072,0.442577826,4,1,8,3,3,3,7,1,2,1,0.051065711,0.024316089,0.01633573,0.026056727,0.007017248,0.230386677,0.075752926,0.323592068,30,39.71
PR06052,YES,1 - 2,75% - 90%,>80%,OTHER,0.145861357,0.007683933,0.101703115,0.2446898,0.75976328,8,0,7,4,7,3,4,3,6,0,0.031921549,0.036235589,0.013116197,0.037471309,0.0076027,0.356626565,0.076141637,0.459922332,28,40.88
PR06210,YES,1 - 2,75% - 90%,>80%,OTHER,0.258703005,0.005630118,0.135253396,0.261477074,0.534669595,5,2,1,1,7,0,4,2,0,0,0.04088003,0.024709041,0.023376023,0.030909285,0.009024691,0.35872879,0.083948584,0.472792148,27,39.77
PR06325,NO,1 - 2,75% - 90%,>80%,FIXED,0.073547676,0.010179998,0.057241974,0.185896436,0.3262124,7,2,4,1,3,2,7,2,3,1,0.042337308,0.019030258,0.01878599,0.028580657,0.006235638,0.20457522,0.064430177,0.282186214,24,30.77
PR06428,YES,1 - 2,75% - 90%,>80%,OTHER,0.122991021,0.005713142,0.134006293,0.104389469,0.295172774,1,1,4,4,2,2,5,1,1,1,0.029224493,0.024442303,0.026312032,0.038103062,0.011870218,0.204544582,0.03048245,0.241262052,35,43.44
PR06691,NO,1 - 2,75% - 90%,>80%,OTHER,0.082350381,0.005948132,0.172566052,0.195505762,0.328744023,0,0,4,1,7,3,2,2,8,3,0.043131123,0.040044772,0.007323034,0.03203348,0.007416714,0.268039228,0.049611329,0.330948338,31,41.26
PR06807,NO,1 - 2,75% - 90%,>80%,FIXED,0.06138071,0.006232074,0.091380685,0.185181257,0.351419056,3,1,0,0,4,0,8,4,5,4,0.04491886,0.017731423,0.018174841,0.027572041,0.007039519,0.222710546,0.05598124,0.291159398,34,43.9
PR06943,YES,1 - 2,75% - 90%,>80%,OTHER,0.181927142,0.01335667,0.11335631,0.215887845,0.383240967,8,1,5,1,5,1,8,3,4,0,0.028308883,0.027917549,0.016640128,0.040014982,0.007889361,0.281662701,0.111626226,0.424729871,34,48.44
PR06990,NO,1 - 2,75% - 90%,>80%,OTHER,0.076259567,0.009831884,0.096479638,0.166620762,0.570451297,8,3,0,0,6,0,2,2,8,0,0.077046194,0.022139111,0.027203971,0.034859188,0.003629928,0.263841938,0.086003051,0.372536201,30,41.18
PR00344,NO,3 - 4,75% - 90%,>80%,FIXED,0.069019074,0.021144675,0.071383845,0.191492003,0.276576158,4,3,4,0,3,3,5,4,8,2,0.038600473,0.020087078,0.011077977,0.032299156,0.009049816,0.206900373,0.035209293,0.249394482,33,41.23
PR00418,YES,3 - 4,75% - 90%,>80%,OTHER,0.204477889,0.036430895,0.093383063,0.166134733,0.338715589,4,4,3,3,6,3,2,2,3,3,0.030570215,0.016984368,0.008026843,0.018283474,0.00902461,0.249326862,0.009632211,0.261360642,30,37.84
PR00477,YES,3 - 4,75% - 90%,>80%,OTHER,0.158322793,0.015542905,0.080217198,0.142781934,0.480105707,8,3,6,0,6,1,5,0,2,1,0.039248969,0.025177383,0.024803457,0.029110604,0.006583572,0.243848137,0.134178227,0.410745475,27,38.09
PR00623,YES,3 - 4,75% - 90%,>80%,OTHER,0.069472345,0.02510243,0.116465107,0.126709354,0.39707589,7,2,5,0,4,4,0,0,2,1,0.030505366,0.039818424,0.012789248,0.020499438,0.007916893,0.222427606,0.067749823,0.30524686,26,33.94
PR00686,YES,3 - 4,75% - 90%,>80%,FIXED,0.165163953,0.022194153,0.101076991,0.177009782,0.190831899,1,1,2,0,6,3,1,1,8,3,0.01505178,0.018747493,0.015164209,0.043640233,0.00605364,0.216900803,0.030958956,0.254574781,32,40.15
PR00706,YES,3 - 4,75% - 90%,>80%,FIXED,0.169746079,0.015433504,0.102187,0.162339317,0.128222545,1,1,5,2,3,3,2,2,1,1,0.044623917,0.024470548,0.0151264,0.030000684,0.005711548,0.196486934,0.022023493,0.222837756,35,42.8
PR00861,YES,3 - 4,75% - 90%,>80%,OTHER,0.179944539,0.023513761,0.071543919,0.161537303,0.231983955,5,3,1,1,3,0,6,3,6,3,0.027645968,0.018968934,0.014418664,0.04347077,0.007980066,0.205980438,0.047346466,0.263079349,30,37.89
PR00910,YES,3 - 4,75% - 90%,>80%,FIXED,0.121100451,0.018892036,0.093576199,0.252909137,0.198518564,2,1,1,1,7,3,4,1,8,3,0.045453664,0.024285532,0.009502881,0.028198756,0.005250706,0.242834082,0.035709223,0.287214721,33,42.48
PR01077,NO,3 - 4,75% - 90%,>80%,FIXED,0.081074218,0.022579373,0.103663672,0.14155067,0.181737716,3,3,5,4,1,1,1,1,0,0,0.026468413,0.019583816,0.006225615,0.036764497,0.007273334,0.18194337,0.005875145,0.188887458,35,41.61
PR01161,NO,3 - 4,75% - 90%,>80%,FIXED,0.039672441,0.032334454,0.091111823,0.202317596,0.22282132,2,0,1,1,2,1,5,0,6,1,0.038222218,0.023626287,0.014276709,0.045466526,0.004921642,0.208913798,0.056229842,0.27689083,34,43.41
PR01359,NO,3 - 4,75% - 90%,>80%,OTHER,0.105137442,0.030629626,0.082877196,0.229397289,0.213626546,4,1,7,3,5,1,4,3,5,2,0.035138348,0.030765119,0.022193798,0.040073796,0.012468842,0.229078928,0.087584057,0.336726646,24,32.08
PR01459,NO,3 - 4,75% - 90%,>80%,FIXED,0.055315634,0.030849125,0.076111643,0.209753371,0.285467852,5,1,8,0,7,2,3,3,5,4,0.030010358,0.025493119,0.017052142,0.018749191,0.010357388,0.220343942,0.10180771,0.344584363,28,37.65
PR01480,YES,3 - 4,75% - 90%,>80%,FIXED,0.128587845,0.02566036,0.165852793,0.150273363,0.1042901,7,1,0,0,2,1,6,0,7,4,0.02907937,0.030748295,0.010435048,0.040643356,0.006364919,0.212336775,0.062624595,0.288258875,30,38.65
PR01983,NO,3 - 4,75% - 90%,>80%,FIXED,0.084395865,0.017207425,0.089707011,0.272200984,0.244369902,5,0,2,2,0,0,6,4,6,4,0.081574934,0.018157798,0.014149558,0.021390141,0.010741262,0.251869379,0.030023916,0.2894554,30,38.68
PR02532,YES,3 - 4,75% - 90%,>80%,OTHER,0.151029892,0.022704339,0.122409446,0.126505045,0.287049773,5,3,6,1,2,2,2,1,5,2,0.051179262,0.028886073,0.011085086,0.025247863,0.009277037,0.21888448,0.054888164,0.285786812,26,33.43
PR02687,YES,3 - 4,75% - 90%,>80%,FIXED,0.220416186,0.01342874,0.068813654,0.137188392,0.125836215,5,0,8,0,5,0,7,1,4,4,0.043306,0.028386924,0.01355699,0.024248755,0.007454114,0.176280125,0.135167603,0.33527509,25,33.38
PR02781,YES,3 - 4,75% - 90%,>80%,OTHER,0.108845226,0.024306669,0.15393506,0.148216546,0.392337704,0,0,1,0,0,0,3,1,6,4,0.036588185,0.024727799,0.020873432,0.032205703,0.012440224,0.25860439,0.021544643,0.285720573,27,34.71
PR02873,YES,3 - 4,75% - 90%,>80%,OTHER,0.137238216,0.034679455,0.112413654,0.182753361,0.443790671,8,2,8,3,4,4,4,2,6,0,0.033951901,0.030460455,0.007701347,0.051945397,0.009201917,0.274193122,0.079414986,0.375383151,32,44.01
PR03041,NO,3 - 4,75% - 90%,>80%,FIXED,0.032401172,0.039637239,0.119838754,0.147433655,0.248879211,4,2,0,0,0,0,0,0,8,3,0.038092781,0.029080082,0.017526866,0.041746053,0.008198121,0.201783453,0.005858808,0.208824472,36,43.52
PR03272,NO,3 - 4,75% - 90%,>80%,OTHER,0.115876285,0.021159926,0.102856606,0.253874838,0.343053359,6,2,8,0,0,0,8,1,8,1,0.023600232,0.027848,0.023873368,0.030619817,0.010387419,0.276499628,0.118058588,0.427201372,28,39.96
PR03813,NO,3 - 4,75% - 90%,>80%,FIXED,0.077147923,0.01568614,0.117591444,0.212888566,0.17636552,4,1,8,3,8,4,7,4,4,4,0.046924015,0.036467734,0.01091687,0.062638708,0.014628828,0.220648535,0.116790421,0.363208592,27,36.81
PR04038,YES,3 - 4,75% - 90%,>80%,OTHER,0.169917755,0.030194349,0.099950255,0.120796048,0.301878606,8,0,7,1,0,0,8,4,2,2,0.03809912,0.024661346,0.020120479,0.026755842,0.007222379,0.213790728,0.081034745,0.312149951,34,44.61
PR04144,NO,3 - 4,75% - 90%,>80%,OTHER,0.07746504,0.030568671,0.087226026,0.107544491,0.355850996,2,0,7,4,5,3,1,1,5,3,0.028799855,0.031302648,0.01535908,0.025432827,0.013605022,0.193219067,0.044700135,0.24655612,34,42.38
PR04369,YES,3 - 4,75% - 90%,>80%,FIXED,0.180002842,0.032668669,0.085369774,0.225858009,0.283072224,4,2,1,1,3,2,4,3,2,1,0.028466739,0.024423656,0.015955951,0.023756767,0.006170129,0.258029506,0.014288914,0.276005381,32,40.83
PR04370,YES,3 - 4,75% - 90%,>80%,FIXED,0.134502022,0.014403542,0.09233901,0.220632435,0.195725394,0,0,1,1,5,4,7,0,7,1,0.020188285,0.023443634,0.018905529,0.061194138,0.008285348,0.226852268,0.09571961,0.344286089,34,45.71
PR04553,NO,3 - 4,75% - 90%,>80%,OTHER,0.106182567,0.02341822,0.054946962,0.149298267,0.591204672,4,2,8,2,3,3,1,1,8,1,0.042971472,0.016622474,0.01271852,0.045411183,0.013817353,0.248625528,0.039053675,0.297388943,25,32.43
PR04604,NO,3 - 4,75% - 90%,>80%,OTHER,0.07143054,0.012996815,0.117453589,0.18188686,0.459367721,4,1,6,3,0,0,0,0,7,2,0.058669659,0.019519298,0.016470292,0.022976263,0.004733557,0.259728921,0.027551206,0.294435972,28,36.24
PR04670,NO,3 - 4,75% - 90%,>80%,FIXED,0.065619125,0.02646204,0.118891334,0.209867765,0.285922989,3,3,1,0,5,4,6,4,2,2,0.029790562,0.015747149,0.013380235,0.041858382,0.00861362,0.242626585,0.026819591,0.275953322,35,44.66
PR04679,YES,3 - 4,75% - 90%,>80%,FIXED,0.179265436,0.012251375,0.077441593,0.309949478,0.259105399,1,1,0,0,5,0,0,0,4,4,0.037396424,0.018974241,0.015822216,0.020169682,0.004735443,0.285045115,0.031644432,0.325709638,36,47.73
PR04863,NO,3 - 4,75% - 90%,>80%,FIXED,0.078918354,0.013215546,0.136434208,0.166506893,0.261813215,1,0,1,1,5,3,0,0,4,3,0.063020816,0.031268898,0.030282001,0.045235985,0.008092947,0.223581528,0.027781289,0.2575742,30,37.73
PR04909,YES,3 - 4,75% - 90%,>80%,OTHER,0.161810548,0.018455681,0.106398968,0.148037491,0.342110402,2,2,0,0,6,3,3,1,3,2,0.03691825,0.021343725,0.014004085,0.029587628,0.008595703,0.233539123,0.029069738,0.269397783,35,44.43
PR04972,NO,3 - 4,75% - 90%,>80%,FIXED,0.058269557,0.030053449,0.159485815,0.282839643,0.312001435,0,0,5,4,8,2,8,4,2,0,0.041814112,0.02181106,0.016567885,0.021873507,0.009317488,0.304232962,0.064736798,0.388664827,35,48.6
PR05066,YES,3 - 4,75% - 90%,>80%,OTHER,0.131276817,0.022874068,0.109666387,0.149569926,0.634022121,1,1,1,1,3,3,3,3,5,0,0.061614433,0.030607243,0.024313153,0.036575312,0.012090324,0.289540165,0.003022581,0.293437905,30,38.8
PR05164,NO,3 - 4,75% - 90%,>80%,FIXED,0.080412137,0.017283112,0.141407551,0.148420292,0.288164147,3,1,2,2,7,3,6,3,8,0,0.045645509,0.026938914,0.013560447,0.023164702,0.006899495,0.223814112,0.042919885,0.276340073,34,43.4
PR05167,YES,3 - 4,75% - 90%,>80%,OTHER,0.160670737,0.029823135,0.091184753,0.257727035,0.563641849,8,0,1,1,5,2,8,1,0,0,0.037440666,0.030385432,0.018904013,0.030347151,0.006564275,0.328265352,0.080147094,0.43472196,30,43.04
PR05177,NO,3 - 4,75% - 90%,>80%,FIXED,0.09860892,0.025133047,0.10301275,0.135933349,0.241907564,2,0,1,1,5,3,1,1,5,3,0.057701323,0.028435854,0.016367806,0.043865044,0.005570552,0.19511626,0.019421433,0.21832713,27,32.89
PR05339,YES,3 - 4,75% - 90%,>80%,OTHER,0.111994754,0.04208595,0.102875415,0.296349579,0.388209475,3,2,7,0,5,3,3,3,3,3,0.031105019,0.022877351,0.019715824,0.029606449,0.005491472,0.312279128,0.065370346,0.398063269,27,37.75
PR05685,NO,3 - 4,75% - 90%,>80%,OTHER,0.078463181,0.017113202,0.111795883,0.183993499,0.341955619,7,3,3,2,1,1,6,3,4,3,0.057751594,0.030230799,0.016625714,0.041031817,0.010596913,0.237112412,0.045768494,0.293733184,28,36.22
PR05719,NO,3 - 4,75% - 90%,>80%,FIXED,0.089354628,0.024504373,0.11373001,0.130273967,0.285655291,1,1,6,0,6,3,0,0,1,1,0.039815488,0.018974569,0.012633796,0.036940078,0.006929137,0.204355284,0.049314779,0.263747799,36,45.49
PR05774,NO,3 - 4,75% - 90%,>80%,OTHER,0.053833868,0.026464922,0.063156581,0.285428817,0.424350617,3,0,8,1,7,3,2,2,6,0,0.048057411,0.024172781,0.012519327,0.038938255,0.008683153,0.277869073,0.080607322,0.380874677,33,45.57
PR05815,NO,3 - 4,75% - 90%,>80%,OTHER,0.074571268,0.023124665,0.07829164,0.229568052,0.379699827,7,2,4,2,7,3,8,1,7,2,0.062941078,0.016206032,0.02187231,0.023285565,0.007136223,0.251721465,0.094838431,0.370432765,33,45.22
PR06414,YES,3 - 4,75% - 90%,>80%,OTHER,0.199875285,0.023521052,0.126905084,0.200585889,0.513614385,3,2,4,3,4,0,6,4,0,0,0.039984165,0.036658799,0.013087282,0.019803245,0.008558221,0.313499736,0.041857797,0.368479941,31,42.42
PR06537,NO,3 - 4,75% - 90%,>80%,FIXED,0.06459768,0.029156288,0.123299227,0.219341774,0.172538082,8,2,5,4,0,0,0,0,1,1,0.04172751,0.017056586,0.021237861,0.059371178,0.007769287,0.227494539,0.017635229,0.249141686,35,43.72
PR06578,YES,3 - 4,75% - 90%,>80%,OTHER,0.231594926,0.033821866,0.075259878,0.204069269,0.385246335,0,0,7,1,0,0,5,4,0,0,0.046303663,0.03082599,0.019243901,0.029489211,0.011406171,0.273179385,0.061384624,0.351333023,31,41.89
PR06804,YES,3 - 4,75% - 90%,>80%,OTHER,0.114443587,0.02185218,0.11106761,0.249994809,0.552260053,3,0,0,0,0,0,8,4,4,2,0.021447405,0.02063724,0.018392592,0.026709398,0.007327385,0.320427591,0.025317368,0.353857342,28,37.91
PR06948,NO,3 - 4,75% - 90%,>80%,FIXED,0.074235857,0.02474505,0.116618011,0.322026175,0.212001853,5,4,7,2,6,3,4,4,7,2,0.049551819,0.022698943,0.01368819,0.035050037,0.009141836,0.28399315,0.055237292,0.354917455,27,36.58
PR00581,YES,5 - 6,75% - 90%,>80%,FIXED,0.153732706,0.077644876,0.116704063,0.216696907,0.162474827,2,2,5,3,6,4,2,1,4,0,0.040845952,0.037680184,0.019374418,0.036996771,0.009897552,0.253235454,0.04748651,0.312747231,35,45.95
PR00593,YES,5 - 6,75% - 90%,>80%,OTHER,0.20990504,0.069934918,0.096891677,0.187324254,0.448605632,3,1,3,1,2,2,8,3,0,0,0.033379654,0.027184677,0.021980871,0.032247883,0.007455554,0.294790575,0.051896655,0.361985875,34,46.31
PR00657,NO,5 - 6,75% - 90%,>80%,FIXED,0.059637385,0.075043231,0.075356642,0.214453607,0.290710647,5,3,7,4,5,0,1,1,1,1,0.03470048,0.02570624,0.010481975,0.036631475,0.005152911,0.2374877,0.047569614,0.296354513,33,42.78
PR00710,NO,5 - 6,75% - 90%,>80%,FIXED,0.070204692,0.070577594,0.101297274,0.20589176,0.307383244,8,3,6,4,5,1,6,2,3,3,0.039135494,0.015469615,0.012981584,0.025654382,0.007226733,0.250285382,0.060359682,0.325752211,35,46.4
PR01175,NO,5 - 6,75% - 90%,>80%,FIXED,0.124027899,0.055243309,0.117683426,0.270078391,0.270530892,8,2,0,0,2,2,0,0,8,1,0.039891443,0.025745851,0.016610949,0.034295233,0.009231926,0.289365659,0.015198607,0.308962221,30,39.27
