P_ID,COUNTRY,LOB,SITE,PR_SIZE,MC_SIZE,COUNTRY_RMEAN,LOB_RMEAN,SITE_RMEAN,PSIZE_RMEAN,CSIZE_RMEAN,SOC,SOC_MIT,PROC,PROC_MIT,ENG,ENG_MIT,WEA,WEA_MIT,MGM,MGM_MIT,SOC_EMEAN,PROC_EMEAN,ENG_EMEAN,WEA_EMEAN,MGM_EMEAN,DEV_RAN,DEV_EVE,DEV_TOT,DUR_BL,DUR_AC
PR00402,Argentina,Renewables - Wind,Fair >80% of activity duration,<20MM,Small,0.040912825,0.065810904,0.116998532,0.292036134,0.119058748,0,0,0,0,3,3,3,1,7,0,0.073180408,0.021670432,0.026085811,0.024494344,0.007223162,0.171740754,0.079955344,0.265427689,19,24.04
PR00403,Chile,O&G - Downstream,Harsh >50% of activity duration,<200MM,Small,0.015803161,0.091855929,0.199077303,0.136751629,0.24586379,6,1,3,1,1,1,8,2,3,3,0.037190564,0.027263926,0.030894948,0.036935108,0.006619491,0.178372755,0.263622828,0.489018713,7,10.42
PR00404,Chile,Renewables - Solar,Fair >80% of activity duration,<20MM,Small,0.012996948,0.00819852,0.033669569,0.13843427,0.1111892,1,1,5,3,3,3,5,3,2,1,0.035177675,0.026769809,0.01840358,0.021023178,0.013737337,0.080895111,0.057704016,0.143267101,9,10.29
PR00405,Argentina,O&G - Downstream,Harsh >50% of activity duration,<2MM,Large,0.074770065,0.07222542,0.118222046,0.362337806,0.112192816,7,2,2,2,0,0,4,2,8,3,0.03368079,0.01388604,0.039380177,0.033369506,0.007111351,0.200732511,0.176642531,0.412832941,15,21.19
PR00406,Peru,Renewables - Solar,Fair >50% of activity duration,<20MM,Medium,0.056000296,0.022552002,0.068719044,0.255524852,0.396835532,4,4,1,0,0,0,6,4,2,2,0.0435092,0.01707819,0.01712105,0.029262854,0.005009137,0.198639854,0.041092791,0.247895311,18,22.46
PR00407,Chile,Renewables - Solar,Fair >80% of activity duration,<2MM,Medium,0.025230123,0.009810725,0.097806423,0.311242571,0.436635635,2,2,1,1,1,1,0,0,6,4,0.016375632,0.029799184,0.01001102,0.008474396,0.012066944,0.226620535,0.024133887,0.256223657,18,22.61
PR00408,Argentina,Mining,Fair >80% of activity duration,<20MM,Medium,0.046024232,0.029282593,0.043369869,0.143905077,0.341856252,6,1,6,4,2,2,1,1,2,1,0.045614626,0.024418342,0.01205058,0.038715101,0.012194892,0.141860909,0.166131608,0.331560097,14,18.64
PR00409,Chile,Renewables - Solar,Fair >80% of activity duration,<20MM,Medium,0.048197723,0.024698346,0.106053843,0.207467766,0.422364206,5,0,8,4,7,2,6,0,6,4,0.033776325,0.019467388,0.014341988,0.03700069,0.010658349,0.202419056,0.318957469,0.585939596,18,28.55
PR00410,Argentina,Mining,Harsh >50% of activity duration,<2MM,Large,0.032143654,0.021415878,0.208103573,0.31283046,0.26904094,5,0,7,1,4,1,8,4,8,0,0.026509892,0.030904083,0.017204083,0.037121854,0.006076561,0.240005463,0.307939313,0.621851893,20,32.44
PR00411,Peru,Renewables - Solar,Harsh >50% of activity duration,<200MM,Small,0.100655786,0.039248292,0.103111992,0.086183587,0.205518028,3,2,2,0,8,1,6,3,5,4,0.021473225,0.016482775,0.018115815,0.041203779,0.012092905,0.13532984,0.174086935,0.332975932,6,8
PR00412,Argentina,Renewables - Solar,Harsh >50% of activity duration,<20MM,Medium,0.020496919,0.041288991,0.128073044,0.420810697,0.352728691,1,1,5,2,4,0,5,1,1,1,0.044739415,0.017849566,0.016166035,0.056943548,0.011328556,0.255206844,0.18773863,0.490857657,16,23.85
PR00413,Argentina,Renewables - Wind,Harsh >50% of activity duration,<200MM,Medium,0.02237877,0.062658981,0.171912117,0.189587761,0.30567303,6,3,2,0,0,0,4,4,0,0,0.042226734,0.015199354,0.020216748,0.071452543,0.010455657,0.195503423,0.086647669,0.299091008,13,16.89
PR00414,Peru,Mining,Fair >50% of activity duration,<2MM,Medium,0.031909549,0.041038038,0.128182699,0.181236465,0.229757477,1,1,6,3,6,4,7,4,4,3,0.037589953,0.028526414,0.010392505,0.042602089,0.009472036,0.161624804,0.126501037,0.308571546,16,20.94
PR00415,Chile,Renewables - Wind,Fair >80% of activity duration,<200MM,Medium,0.020651993,0.038231583,0.076989928,0.160178138,0.215907369,4,1,4,3,0,0,0,0,5,4,0.049365922,0.012274849,0.022255459,0.029178181,0.005662879,0.129105464,0.098817736,0.240681109,16,19.85
PR00416,Chile,Renewables - Wind,Fair >80% of activity duration,<2MM,Large,0.027433141,0.052332331,0.093542931,0.274727123,0.269913933,1,1,0,0,0,0,5,2,8,1,0.041773054,0.020476654,0.01534216,0.028451445,0.007747999,0.183292998,0.105448595,0.308069582,8,10.46
PR00417,Chile,Renewables - Solar,Harsh >50% of activity duration,<2MM,Medium,0.020067301,0.022387113,0.171012604,0.269198602,0.211514256,3,0,2,1,4,3,5,2,7,4,0.07958637,0.025919398,0.017749623,0.041073206,0.008958264,0.197603654,0.262008629,0.511386146,14,21.16
PR00418,Argentina,Mining,Harsh >50% of activity duration,<20MM,Large,0.059845301,0.037596157,0.263039042,0.212290705,0.191797956,3,0,3,3,6,3,3,3,4,2,0.031805381,0.014707725,0.019630268,0.051714766,0.007026784,0.224103553,0.100748655,0.34743034,6,8.08
PR00419,Argentina,Mining,Fair >80% of activity duration,<20MM,Medium,0.016574073,0.03750512,0.10504548,0.095365619,0.283987979,7,2,8,4,4,3,2,2,7,2,0.088321398,0.045509522,0.01876823,0.038427397,0.008706915,0.133444248,0.381596212,0.565962279,7,10.96
PR00420,Chile,Renewables - Wind,Fair >80% of activity duration,<2MM,Large,0.038663074,0.058431195,0.074264321,0.423609521,0.186839246,8,3,0,0,8,2,5,0,0,0,0.042344396,0.018847185,0.01437965,0.022383354,0.010750703,0.206743762,0.237322201,0.493130847,7,10.45
PR00421,Peru,O&G - Downstream,Harsh >50% of activity duration,<2MM,Medium,0.034734864,0.066007789,0.172217485,0.337955985,0.196902608,6,0,6,4,2,0,7,4,5,0,0.037072781,0.015784982,0.048083458,0.039860577,0.005079086,0.221638417,0.289739425,0.575595229,7,11.03
PR00422,Peru,O&G - Upstream,Harsh >50% of activity duration,<20MM,Large,0.065924539,0.039497798,0.231256286,0.140524991,0.270993413,5,1,4,1,8,0,8,2,2,2,0.052657054,0.03914677,0.022326837,0.027016507,0.013697058,0.207314719,0.35404781,0.634761852,6,9.81
PR00423,Chile,O&G - Downstream,Fair >50% of activity duration,<200MM,Small,0.028305234,0.110319873,0.080998863,0.130070889,0.274734331,8,2,0,0,2,1,3,2,7,1,0.018628162,0.049029222,0.015193104,0.031102973,0.009644089,0.13895998,0.151184253,0.311152794,15,19.67
PR00424,Argentina,O&G - Downstream,Fair >80% of activity duration,<200MM,Large,0.021284656,0.084904958,0.082679224,0.188461774,0.13742048,5,0,5,4,6,1,1,1,0,0,0.03028347,0.009778442,0.012375825,0.041339181,0.006174085,0.12666073,0.125212426,0.267732652,8,10.14
PR00425,Peru,Renewables - Solar,Fair >80% of activity duration,<2MM,Small,0.036736651,0.019080754,0.069811762,0.348738983,0.215071949,8,4,2,2,5,3,0,0,6,1,0.041931812,0.019427907,0.008084226,0.036891618,0.012447739,0.18569899,0.17095927,0.388405224,9,12.5
PR00426,Chile,Mining,Harsh >50% of activity duration,<20MM,Large,0.023977302,0.034102161,0.162997945,0.105017213,0.147960499,0,0,1,1,4,3,3,1,6,4,0.063058866,0.047073834,0.018519529,0.022003314,0.01270167,0.133995875,0.061067081,0.203245693,16,19.25
PR00427,Peru,Renewables - Solar,Fair >50% of activity duration,<20MM,Medium,0.060014153,0.016275075,0.13992736,0.353812726,0.453930534,0,0,2,2,5,3,5,0,5,3,0.032274737,0.017425591,0.018685408,0.042428838,0.010945244,0.26871816,0.167862409,0.481688247,21,31.12
PR00428,Peru,Renewables - Solar,Fair >50% of activity duration,<200MM,Large,0.028270088,0.04405897,0.120895664,0.099160994,0.230161336,7,4,2,1,0,0,5,1,5,3,0.038544412,0.014234406,0.008898682,0.016005409,0.006669129,0.133409301,0.126113222,0.2763472,13,16.59
PR00429,Argentina,Mining,Fair >80% of activity duration,<200MM,Large,0.02343043,0.070362468,0.119562982,0.253301979,0.133751046,8,0,3,3,0,0,4,2,1,0,0.029258325,0.032025558,0.012239206,0.037643662,0.004301096,0.159941726,0.18991345,0.380230262,12,16.56
PR00430,Chile,Renewables - Solar,Fair >80% of activity duration,<200MM,Medium,0.020373789,0.018036659,0.140515158,0.292936981,0.136261888,4,3,1,1,4,1,2,2,4,1,0.028615048,0.019321109,0.022158846,0.027215826,0.007989731,0.177334815,0.074376489,0.264900846,15,18.97
PR00431,Argentina,O&G - Upstream,Fair >50% of activity duration,<200MM,Large,0.031669002,0.013659663,0.197055454,0.151652193,0.120063752,0,0,1,1,8,3,6,3,0,0,0.062731141,0.038560743,0.020655248,0.07043145,0.009013051,0.156930824,0.17841473,0.363344324,23,31.36
PR00432,Peru,O&G - Upstream,Fair >50% of activity duration,<2MM,Medium,0.052368978,0.036483557,0.168540254,0.239099913,0.148110276,6,4,1,1,3,0,2,1,3,3,0.026507169,0.026598004,0.012457081,0.032417902,0.00359933,0.183684553,0.069944965,0.266477327,22,27.86
PR00433,Argentina,Renewables - Solar,Fair >80% of activity duration,<20MM,Small,0.016235161,0.021330222,0.079403534,0.158549854,0.323496681,5,4,2,1,2,2,5,2,7,1,0.038534842,0.026812657,0.009270268,0.03077729,0.010107888,0.149151007,0.148551786,0.319859442,14,18.48
PR00434,Peru,O&G - Upstream,Harsh >50% of activity duration,<200MM,Small,0.035891527,0.07871571,0.081997586,0.109877044,0.229652145,4,3,5,0,6,4,7,2,4,2,0.053611057,0.016989194,0.028021754,0.022601635,0.007300295,0.124601244,0.172324974,0.318398124,19,25.05
PR00435,Peru,O&G - Downstream,Harsh >50% of activity duration,<200MM,Large,0.026275392,0.025537028,0.220243653,0.090096662,0.181057377,6,3,0,0,0,0,1,1,6,0,0.055193163,0.015275614,0.016641179,0.058000183,0.012899794,0.159183634,0.176746458,0.364065236,23,31.37
PR00436,Chile,O&G - Downstream,Harsh >50% of activity duration,<20MM,Small,0.020399929,0.10905168,0.291467682,0.184443939,0.208402372,1,1,7,4,6,2,6,3,5,2,0.024966336,0.039615952,0.018459064,0.017749892,0.019342088,0.224153295,0.168490946,0.430412042,8,11.44
PR00437,Argentina,Mining,Fair >50% of activity duration,<2MM,Small,0.042392745,0.019618566,0.060345952,0.319431555,0.126750344,5,0,5,3,6,1,2,1,1,1,0.021446214,0.026647191,0.013833538,0.041095372,0.006234719,0.156897031,0.142232743,0.321445669,23,30.39
PR00438,Argentina,O&G - Upstream,Fair >80% of activity duration,<200MM,Small,0.030101856,0.024228475,0.143636139,0.354196996,0.23987257,2,2,6,2,7,3,4,2,2,2,0.040515559,0.021435524,0.023775519,0.031906788,0.007267268,0.220424956,0.115848917,0.361809865,21,28.6
PR00439,Peru,Renewables - Wind,Fair >50% of activity duration,<200MM,Medium,0.034745693,0.048106378,0.062030894,0.183911581,0.174056991,0,0,8,4,1,1,2,2,6,3,0.023666014,0.017356755,0.025821088,0.038735094,0.013702622,0.125888972,0.065407323,0.199530356,13,15.59
PR00440,Peru,Renewables - Wind,Harsh >50% of activity duration,<2MM,Medium,0.050412971,0.045486274,0.161604961,0.302939676,0.170588594,0,0,6,3,4,3,0,0,0,0,0.020381478,0.010011759,0.021655251,0.033066923,0.010897344,0.204519162,0.021339973,0.230223569,8,9.84
PR00441,Peru,O&G - Upstream,Harsh >50% of activity duration,<2MM,Small,0.043857782,0.043624788,0.097117063,0.1945704,0.14084652,8,0,4,0,5,0,7,2,1,0,0.027898924,0.027549645,0.041635376,0.059130955,0.002947089,0.138532934,0.456912735,0.658743131,12,19.9
PR00442,Chile,Mining,Harsh >50% of activity duration,<20MM,Large,0.047794296,0.008096206,0.057218368,0.139907727,0.225510819,5,2,5,2,3,0,3,2,2,0,0.032708431,0.034665022,0.028799631,0.022877803,0.005213828,0.122315213,0.162627233,0.304834231,6,7.83
PR00443,Peru,O&G - Upstream,Fair >50% of activity duration,<200MM,Small,0.029486718,0.019776559,0.058404865,0.164698926,0.151910118,7,4,3,0,6,2,7,2,5,3,0.029670975,0.020264983,0.015974996,0.093652793,0.002926092,0.111514155,0.393446544,0.548835558,22,34.07
PR00444,Peru,O&G - Downstream,Harsh >50% of activity duration,<200MM,Medium,0.064945271,0.052343918,0.265786963,0.158533664,0.194336649,8,2,7,3,8,1,2,2,1,1,0.021059054,0.033200816,0.011219304,0.018533324,0.005121516,0.211595728,0.161561302,0.407342711,19,26.74
PR00445,Argentina,O&G - Downstream,Harsh >50% of activity duration,<20MM,Large,0.026584079,0.128606229,0.24950096,0.1285304,0.221661277,2,2,4,3,0,0,8,0,0,0,0.084540942,0.03243755,0.025658759,0.041177973,0.017062737,0.195768091,0.209007414,0.445692487,15,21.69
PR00446,Argentina,Renewables - Solar,Fair >50% of activity duration,<200MM,Large,0.02418297,0.011626435,0.130768389,0.251049883,0.191316008,8,3,8,4,1,1,0,0,2,1,0.018572491,0.014012982,0.009686736,0.020285224,0.006648983,0.172512586,0.081984631,0.268640598,14,17.76
PR00447,Peru,O&G - Upstream,Fair >80% of activity duration,<2MM,Small,0.069254101,0.044455594,0.121259004,0.228178615,0.292804509,1,1,7,2,0,0,8,2,4,1,0.018965447,0.026137609,0.020453579,0.016656171,0.013568543,0.195054393,0.14640866,0.370020705,8,10.96
PR00448,Argentina,O&G - Downstream,Fair >80% of activity duration,<20MM,Medium,0.01328718,0.073366382,0.152412442,0.16407901,0.435371956,5,1,4,1,3,1,2,2,4,0,0.053188618,0.043738277,0.026861666,0.038260376,0.012652186,0.204253185,0.251048286,0.506578883,16,24.11
PR00449,Peru,Mining,Fair >80% of activity duration,<200MM,Medium,0.065024513,0.034087754,0.190961315,0.087104988,0.133800725,1,1,7,3,0,0,0,0,4,0,0.018295174,0.011580358,0.012065354,0.026622603,0.009389206,0.147236683,0.053769327,0.208922828,16,19.34
PR00450,Peru,Mining,Fair >80% of activity duration,<20MM,Large,0.066738662,0.037952913,0.140496866,0.244917735,0.286196958,6,1,0,0,3,3,4,1,0,0,0.034949428,0.022541943,0.007704523,0.031412819,0.006852037,0.20549577,0.161391358,0.400052369,21,29.4
PR00451,Peru,O&G - Upstream,Harsh >50% of activity duration,<200MM,Small,0.025695883,0.049734932,0.212852978,0.20184043,0.210468653,0,0,6,4,3,2,7,4,8,0,0.056161011,0.033691017,0.028924659,0.044189051,0.005236621,0.196697768,0.159479305,0.387546296,18,24.98
PR00452,Peru,O&G - Upstream,Fair >50% of activity duration,<200MM,Large,0.03453285,0.035590964,0.106557785,0.194080423,0.143307831,4,1,3,3,0,0,3,3,6,1,0.021346653,0.011385103,0.012857569,0.022490292,0.004024105,0.139921568,0.058544501,0.206657707,10,12.07
PR00453,Argentina,Renewables - Solar,Fair >50% of activity duration,<20MM,Large,0.033749863,0.008006438,0.101420585,0.307785417,0.178966543,1,1,5,1,0,0,0,0,4,3,0.016287608,0.032054548,0.011061953,0.027115374,0.014528119,0.177534955,0.059404485,0.247485813,23,28.69
PR00454,Peru,Renewables - Solar,Harsh >50% of activity duration,<200MM,Large,0.050648665,0.051583941,0.189963068,0.060172942,0.098638755,7,4,2,2,8,2,6,0,6,3,0.026575734,0.02660039,0.012780755,0.021999279,0.003818687,0.129006224,0.176832054,0.328650714,7,9.3
PR00455,Peru,Renewables - Solar,Fair >80% of activity duration,<2MM,Small,0.045625134,0.026297975,0.059049048,0.251044101,0.252910769,2,2,2,0,1,1,6,2,4,3,0.044734355,0.025177337,0.018756528,0.028839532,0.014617479,0.162236186,0.101456493,0.280152593,14,17.92
PR00456,Peru,Renewables - Wind,Harsh >50% of activity duration,<200MM,Medium,0.018065974,0.064157852,0.11660759,0.153933773,0.133178074,8,1,6,3,6,1,1,1,3,0,0.040340857,0.019307697,0.017262958,0.021397709,0.003300227,0.127183169,0.242762757,0.400821262,17,23.81
PR00457,Argentina,O&G - Upstream,Harsh >50% of activity duration,<20MM,Small,0.038320127,0.046477715,0.175082886,0.307247894,0.179904727,2,1,0,0,1,1,5,1,8,0,0.024233194,0.011771377,0.018977901,0.029054183,0.005559088,0.210092385,0.128742656,0.365882894,15,20.49
PR00458,Argentina,Renewables - Wind,Fair >80% of activity duration,<20MM,Large,0.050855501,0.089809576,0.169764077,0.148856816,0.121345075,1,1,0,0,6,0,7,4,8,4,0.028548531,0.021935064,0.009378721,0.020920037,0.00707999,0.154036045,0.094112188,0.262644902,13,16.41
PR00459,Chile,Mining,Fair >80% of activity duration,<20MM,Large,0.031505647,0.034305823,0.088137009,0.310774901,0.145893756,6,3,3,3,8,1,6,2,4,0,0.040208583,0.032498666,0.037171001,0.032881233,0.01166432,0.167257728,0.328046193,0.550172181,14,21.7
PR00460,Argentina,O&G - Upstream,Fair >50% of activity duration,<2MM,Large,0.021776666,0.0441161,0.055022891,0.338217347,0.519238062,3,3,6,1,6,2,3,0,5,1,0.032912596,0.018136695,0.012953677,0.043946368,0.009942091,0.234971945,0.176518395,0.452967211,18,26.15
PR00461,Peru,Renewables - Solar,Fair >50% of activity duration,<200MM,Large,0.050571834,0.036440118,0.119224437,0.107564598,0.146409452,7,1,7,0,3,3,4,1,3,1,0.032858257,0.059461451,0.016306091,0.020569927,0.011822934,0.123706009,0.324642016,0.488508193,19,28.28
PR00462,Chile,O&G - Downstream,Harsh >50% of activity duration,<2MM,Large,0.033232338,0.053346509,0.155416692,0.168363841,0.20260574,8,3,3,3,0,0,6,1,1,1,0.066714309,0.029380947,0.02062745,0.010206178,0.009923668,0.164172387,0.23076146,0.432818507,9,12.9
PR00463,Peru,O&G - Upstream,Fair >50% of activity duration,<200MM,Large,0.025504838,0.037043477,0.0656995,0.101462661,0.171621058,8,3,2,2,1,1,3,3,2,2,0.068187181,0.034314438,0.013025472,0.042289864,0.004319506,0.099271193,0.204561543,0.324139804,23,30.46
PR00464,Argentina,O&G - Upstream,Fair >50% of activity duration,<200MM,Large,0.030040346,0.022926575,0.138315687,0.212969994,0.276299257,1,1,3,3,6,3,2,2,8,2,0.074375523,0.01896986,0.00967601,0.028638642,0.012654532,0.18313354,0.090441208,0.290137566,17,21.93
PR00465,Chile,O&G - Upstream,Harsh >50% of activity duration,<200MM,Large,0.013125678,0.041759522,0.15628156,0.130666436,0.162310814,5,1,3,0,4,0,7,0,8,4,0.03246707,0.009840542,0.023988822,0.030420055,0.004567023,0.139544113,0.282263507,0.461195831,7,10.23
PR00466,Chile,O&G - Downstream,Fair >80% of activity duration,<200MM,Medium,0.01478565,0.075642433,0.136894589,0.219873309,0.223697695,6,3,1,1,5,1,7,1,3,3,0.051272621,0.023313195,0.016315665,0.026000502,0.006880464,0.172937901,0.218523856,0.429252815,6,8.58
PR00467,Peru,Renewables - Wind,Fair >50% of activity duration,<20MM,Small,0.06557406,0.033813027,0.06079151,0.190319953,0.199245247,2,0,0,0,0,0,4,0,8,0,0.027046372,0.01497938,0.008175943,0.017437099,0.00923249,0.139345806,0.148164603,0.308156525,13,17.01
PR00468,Peru,O&G - Downstream,Fair >80% of activity duration,<20MM,Medium,0.055841256,0.077844729,0.206183261,0.254152551,0.193233084,2,2,4,2,7,2,3,3,0,0,0.105724038,0.014251361,0.017477145,0.029700492,0.005873483,0.215218237,0.053668814,0.280437559,7,8.96
PR00469,Chile,O&G - Upstream,Fair >80% of activity duration,<20MM,Small,0.026682777,0.073730686,0.066290692,0.224103661,0.220966037,1,1,8,2,0,0,1,1,7,0,0.043364562,0.01916862,0.01442036,0.041028527,0.006480052,0.148297811,0.085614466,0.246608715,9,11.22
PR00470,Argentina,Renewables - Wind,Harsh >50% of activity duration,<200MM,Small,0.024073778,0.057723936,0.215222419,0.204541945,0.118672064,1,1,3,0,1,1,7,3,5,0,0.023394874,0.046634817,0.021009831,0.037585377,0.009532432,0.180090605,0.186833623,0.400571208,18,25.21
PR00471,Peru,Renewables - Wind,Fair >50% of activity duration,<20MM,Medium,0.032035527,0.065335316,0.105623819,0.179205119,0.354609568,3,2,8,0,5,3,1,0,5,0,0.036621261,0.027300442,0.021807035,0.031397264,0.008297337,0.178208624,0.180546075,0.390929567,23,31.99
PR00472,Argentina,O&G - Upstream,Harsh >50% of activity duration,<200MM,Medium,0.025244655,0.024239716,0.12764029,0.1649481,0.355426509,8,3,4,3,1,1,6,2,8,1,0.045088138,0.024531814,0.02182072,0.022915912,0.011493387,0.179148998,0.279302445,0.508488195,17,25.64
PR00473,Argentina,Renewables - Wind,Harsh >50% of activity duration,<200MM,Large,0.04726694,0.031836211,0.269308573,0.140391499,0.185388561,8,4,7,4,7,3,3,1,7,3,0.03085677,0.021148429,0.017346616,0.024267071,0.003151906,0.200327137,0.172683439,0.407603755,17,23.93
PR00474,Argentina,Mining,Fair >80% of activity duration,<2MM,Small,0.045965637,0.048502123,0.109706484,0.18946626,0.230257973,3,3,1,1,0,0,7,0,7,4,0.048250119,0.018127711,0.025873332,0.027587231,0.002187191,0.160690582,0.122427943,0.302791542,23,29.96
PR00475,Chile,O&G - Upstream,Harsh >50% of activity duration,<20MM,Small,0.013191426,0.057230815,0.098244725,0.363267094,0.280297556,1,1,1,0,3,0,6,2,0,0,0.015002713,0.027428117,0.009231193,0.01639953,0.006114598,0.210496927,0.062805503,0.286522795,14,18.01
PR00476,Peru,O&G - Downstream,Harsh >50% of activity duration,<200MM,Medium,0.045822751,0.088140696,0.210750662,0.21109342,0.186701158,6,3,2,0,3,3,5,0,7,3,0.043776327,0.038561439,0.012945903,0.021262408,0.006203396,0.200831245,0.194391201,0.434262273,11,15.78
PR00477,Peru,Renewables - Wind,Fair >80% of activity duration,<20MM,Small,0.042643872,0.04650989,0.094255399,0.121123525,0.06129458,4,4,6,2,8,4,6,1,1,1,0.025265434,0.035876933,0.020519179,0.017299049,0.004609478,0.099284596,0.143163212,0.256661709,7,8.8
PR00478,Chile,Renewables - Wind,Harsh >50% of activity duration,<2MM,Medium,0.036378096,0.088498017,0.16848332,0.381661478,0.229449775,5,4,7,0,5,2,7,2,6,3,0.03167866,0.014164182,0.036588119,0.024242756,0.012219112,0.241301151,0.217977224,0.51187653,20,30.24
PR00479,Peru,O&G - Downstream,Fair >80% of activity duration,<200MM,Small,0.025540747,0.100002268,0.135120607,0.128644228,0.151847743,7,3,4,2,2,1,2,2,0,0,0.06127066,0.044359773,0.012178958,0.021090642,0.010620916,0.13439636,0.184190903,0.343341849,21,28.21
PR00480,Argentina,O&G - Upstream,Fair >80% of activity duration,<2MM,Large,0.04767804,0.080369743,0.027096147,0.219679335,0.181988066,1,1,0,0,7,0,7,2,7,4,0.015119395,0.037235094,0.022403492,0.019433312,0.007393388,0.12907787,0.158892322,0.308479674,7,9.16
PR00481,Peru,Renewables - Solar,Harsh >50% of activity duration,<20MM,Large,0.027168403,0.014894506,0.158615936,0.206418461,0.15210744,3,1,5,3,4,3,0,0,4,4,0.010855519,0.01796762,0.041480797,0.037892705,0.012525604,0.163330227,0.046344355,0.217244016,21,25.56
PR00482,Chile,Mining,Harsh >50% of activity duration,<2MM,Medium,0.020595769,0.040100635,0.259959965,0.158985237,0.29383616,1,1,7,1,0,0,8,2,0,0,0.082296094,0.024967337,0.017952777,0.057744895,0.00504163,0.217600763,0.260313031,0.534558108,12,18.41
PR00483,Peru,Renewables - Wind,Fair >50% of activity duration,<2MM,Medium,0.039379104,0.018873796,0.161100812,0.266328008,0.100708342,1,1,1,0,3,3,0,0,2,0,0.062972081,0.039922479,0.009186682,0.055785822,0.007836003,0.175268862,0.029644874,0.210109558,20,24.2
PR00484,Argentina,Renewables - Solar,Fair >50% of activity duration,<20MM,Large,0.035904239,0.020033357,0.11992495,0.127664023,0.142793133,2,2,6,4,7,0,3,3,7,0,0.025254759,0.026897049,0.011807,0.031415367,0.013789059,0.124805541,0.156675848,0.301035403,23,29.92
PR00485,Chile,O&G - Downstream,Fair >50% of activity duration,<20MM,Medium,0.020221027,0.096302442,0.172531101,0.206745466,0.292417904,2,2,1,1,8,1,4,4,7,0,0.045909752,0.037695547,0.02377823,0.040187675,0.013529663,0.19939004,0.17793145,0.412799248,10,14.13
PR00486,Chile,Renewables - Wind,Fair >50% of activity duration,<200MM,Medium,0.014907913,0.077205384,0.108518036,0.157910543,0.221232506,6,0,7,1,0,0,4,4,7,2,0.059742499,0.029106666,0.013807461,0.025689045,0.005671796,0.142614126,0.304555976,0.490604086,6,8.94
PR00487,Peru,O&G - Downstream,Fair >50% of activity duration,<2MM,Medium,0.021307315,0.068756644,0.133303471,0.201192926,0.214899527,6,0,3,3,1,1,5,4,3,3,0.036831536,0.022132698,0.013713996,0.011637675,0.009042721,0.165423832,0.139576133,0.328089184,22,29.22
PR00488,Chile,O&G - Downstream,Fair >50% of activity duration,<200MM,Small,0.03180558,0.044805781,0.170021298,0.1270652,0.257589569,0,0,6,1,1,1,6,3,7,1,0.035104207,0.026555814,0.017419805,0.025339113,0.005961719,0.167837677,0.127853393,0.317149687,14,18.44
PR00489,Argentina,O&G - Upstream,Fair >50% of activity duration,<2MM,Small,0.017414124,0.020485122,0.1629124,0.393286021,0.214561769,0,0,7,2,6,4,0,0,0,0,0.052537329,0.012142775,0.011380265,0.04787976,0.006455956,0.231440907,0.032630121,0.271622973,23,29.25
PR00490,Argentina,Renewables - Wind,Fair >80% of activity duration,<200MM,Medium,0.026538177,0.02518506,0.110277023,0.061689209,0.292981309,2,2,2,1,4,4,0,0,5,2,0.024027453,0.074501703,0.023130443,0.051438481,0.010616215,0.129107631,0.057924242,0.194510335,19,22.7
PR00491,Peru,O&G - Downstream,Fair >50% of activity duration,<20MM,Medium,0.020472695,0.044986641,0.082246368,0.155371024,0.222992435,8,1,6,2,7,3,8,0,8,2,0.060470005,0.01225556,0.020393624,0.04135688,0.007959945,0.131475847,0.558191748,0.763056327,13,22.92
PR00492,Peru,O&G - Upstream,Harsh >50% of activity duration,<2MM,Large,0.043494464,0.035698839,0.148199037,0.186269777,0.144856269,4,3,5,0,6,1,0,0,8,1,0.013132937,0.056305792,0.009524434,0.035814434,0.004505538,0.156790359,0.161764748,0.34391826,18,24.19
PR00493,Peru,O&G - Downstream,Fair >80% of activity duration,<2MM,Large,0.050102772,0.068923692,0.034775773,0.076339091,0.12479492,6,1,1,1,0,0,5,4,1,1,0.048434496,0.013764084,0.021888103,0.008960607,0.007393151,0.077742898,0.150679851,0.240137037,11,13.64
PR00494,Peru,Renewables - Wind,Fair >80% of activity duration,<200MM,Large,0.073427091,0.061275169,0.10120127,0.047943869,0.072127896,0,0,3,1,0,0,2,2,8,1,0.055187106,0.012024668,0.016729141,0.044852998,0.007184683,0.090709779,0.058710045,0.1547454,7,8.08
PR00495,Peru,O&G - Downstream,Fair >80% of activity duration,<200MM,Large,0.04556265,0.072019704,0.077326378,0.198097458,0.179150417,1,1,5,1,2,2,0,0,6,4,0.081808366,0.027740155,0.014733856,0.029794573,0.006637343,0.14118152,0.052110904,0.20064952,10,12.01
PR00496,Peru,O&G - Upstream,Harsh >50% of activity duration,<200MM,Medium,0.034581657,0.072069176,0.135765389,0.157218804,0.148395311,1,0,8,2,2,2,8,0,3,3,0.041959282,0.036995366,0.021301562,0.02827122,0.007783719,0.143399732,0.238567694,0.416177969,19,26.91
PR00497,Argentina,O&G - Downstream,Fair >50% of activity duration,<2MM,Small,0.046730864,0.052728277,0.197314862,0.286524732,0.421940815,5,2,0,0,3,0,0,0,8,0,0.040679448,0.029231743,0.024632275,0.037818995,0.006418826,0.263590658,0.161522028,0.467688383,23,33.76
